Relatório de Memória de Massa;;;;;;
Descrição: UNIVERSIDADE FEDERAL TRIANG MINEIRO UFTM;;;;;;
Ponto de Medição: 3011467333;;Data de Emissão: 31/10/2018 - 14:23;;;;
Medidor: 22101013;;Data da Leitura: 31/10/2018 - 13:45;;;;
Data Inicial: 01/09/2018 - 00:00;;Data Final: 31/10/2018 - 23:00;;;;
Id;Data do registro;kW;kVARInd;kVARCap;Fator de Potência: ;Posto horário: 
3036;02/10/2018 - 14:45;842,1;221,76;0;0,96703079;Fora Ponta
3035;02/10/2018 - 14:30;844,2;218,82;0;0,96800989;Fora Ponta
3034;02/10/2018 - 14:15;840,42;212,52;0;0,96948345;Fora Ponta
3033;02/10/2018 - 14:00;839,58;216,72;0;0,9682622;Fora Ponta
3032;02/10/2018 - 13:45;818,16;205,38;0;0,96990774;Fora Ponta
3031;02/10/2018 - 13:30;801,78;199,08;0;0,97053002;Fora Ponta
3030;02/10/2018 - 13:15;784,14;199,5;0;0,96912649;Fora Ponta
3029;02/10/2018 - 13:00;748,86;192,36;0;0,96855653;Fora Ponta
3028;02/10/2018 - 12:45;750,54;192,36;0;0,96869061;Fora Ponta
3027;02/10/2018 - 12:30;748,86;201,18;0;0,96575681;Fora Ponta
3026;02/10/2018 - 12:15;736,26;196,14;0;0,96629895;Fora Ponta
3025;02/10/2018 - 12:00;743,4;191,94;0;0,96824743;Fora Ponta
3024;02/10/2018 - 11:45;747,18;192,36;0;0,96842161;Fora Ponta
3023;02/10/2018 - 11:30;758,52;192,36;0;0,96931607;Fora Ponta
3022;02/10/2018 - 11:15;802,62;202,86;0;0,96951255;Fora Ponta
3021;02/10/2018 - 11:00;805,56;205,38;0;0,96900267;Fora Ponta
3020;02/10/2018 - 10:45;800,1;196,14;0;0,97124199;Fora Ponta
3019;02/10/2018 - 10:30;809,76;207,9;0;0,96858633;Fora Ponta
3018;02/10/2018 - 10:15;784,98;199,92;0;0,96906561;Fora Ponta
3017;02/10/2018 - 10:00;781,2;196,56;0;0,96977334;Fora Ponta
3016;02/10/2018 - 09:45;773,64;196,98;0;0,96908116;Fora Ponta
3015;02/10/2018 - 09:30;793,38;197,82;0;0,97029338;Fora Ponta
3014;02/10/2018 - 09:15;771,12;195,72;0;0,96926674;Fora Ponta
3013;02/10/2018 - 09:00;745,5;185,22;0;0,97049525;Fora Ponta
3012;02/10/2018 - 08:45;723,66;178,5;0;0,97090008;Fora Ponta
3011;02/10/2018 - 08:30;710,22;183,12;0;0,96833093;Fora Ponta
3010;02/10/2018 - 08:15;699,3;184,38;0;0,96695406;Fora Ponta
3009;02/10/2018 - 08:00;699,3;191,52;0;0,96448254;Fora Ponta
3008;02/10/2018 - 07:45;656,88;175,98;0;0,96593702;Fora Ponta
3007;02/10/2018 - 07:30;640,92;168,42;0;0,96716478;Fora Ponta
3006;02/10/2018 - 07:15;602,7;165,9;0;0,96414094;Fora Ponta
3005;02/10/2018 - 07:00;540,12;154,14;0;0,96160855;Fora Ponta
3004;02/10/2018 - 06:45;496,02;140,7;0;0,96204478;Fora Ponta
3003;02/10/2018 - 06:30;433,02;131,88;0;0,95661767;Fora Ponta
3002;02/10/2018 - 06:15;401,1;131,46;0;0,95026333;Fora Ponta
3001;02/10/2018 - 06:00;378;131,04;0;0,94483619;Fora Ponta
3000;02/10/2018 - 05:45;360,36;123,9;0;0,94566542;Fora Ponta
2999;02/10/2018 - 05:30;346,5;114,24;0;0,94971425;Fora Ponta
2998;02/10/2018 - 05:15;344,82;117,6;0;0,94647017;Fora Ponta
2997;02/10/2018 - 05:00;340,2;115,08;0;0,94727059;Fora Ponta
2996;02/10/2018 - 04:45;342,3;122,64;0;0,94140169;Fora Ponta
2995;02/10/2018 - 04:30;344,82;123,48;0;0,94145619;Fora Ponta
2994;02/10/2018 - 04:15;334,32;120,96;0;0,94034406;Fora Ponta
2993;02/10/2018 - 04:00;339,78;120,96;0;0,94208392;Fora Ponta
2992;02/10/2018 - 03:45;330,96;120,12;0;0,94000222;Fora Ponta
2991;02/10/2018 - 03:30;342,3;122,64;0;0,94140169;Fora Ponta
2990;02/10/2018 - 03:15;340,62;128,1;0;0,93599674;Fora Ponta
2989;02/10/2018 - 03:00;350,7;128,52;0;0,93893687;Fora Ponta
2988;02/10/2018 - 02:45;343,14;123,48;0;0,94093144;Fora Ponta
2987;02/10/2018 - 02:30;347,76;126;0;0,94019062;Fora Ponta
2986;02/10/2018 - 02:15;345,66;126,84;0;0,93879025;Fora Ponta
2985;02/10/2018 - 02:00;356,16;126,42;0;0,94239384;Fora Ponta
2984;02/10/2018 - 01:45;370,02;125,16;0;0,94727623;Fora Ponta
2983;02/10/2018 - 01:30;356,58;123,9;0;0,94460181;Fora Ponta
2982;02/10/2018 - 01:15;351,12;122,64;0;0,94406942;Fora Ponta
2981;02/10/2018 - 01:00;354,06;122,22;0;0,94526568;Fora Ponta
2980;02/10/2018 - 00:45;349,02;120,12;0;0,94556628;Fora Ponta
2979;02/10/2018 - 00:30;361,2;124,32;0;0,94555977;Fora Ponta
2978;02/10/2018 - 00:15;365,82;128,94;0;0,94313018;Fora Ponta
2977;02/10/2018 - 00:00;377,16;130,2;0;0,94526106;Fora Ponta
2976;01/10/2018 - 23:45;387,24;129,78;0;0,94816785;Fora Ponta
2975;01/10/2018 - 23:30;399,42;129,78;0;0,95105611;Fora Ponta
2974;01/10/2018 - 23:15;413,28;133,14;0;0,95182706;Fora Ponta
2973;01/10/2018 - 23:00;401,94;123,9;0;0,95562774;Fora Ponta
2972;01/10/2018 - 22:45;395,22;129,36;0;0,95038627;Fora Ponta
2971;01/10/2018 - 22:30;404,04;131,04;0;0,95122281;Fora Ponta
2970;01/10/2018 - 22:15;404,88;133,56;0;0,94966382;Fora Ponta
2969;01/10/2018 - 22:00;409,08;128,94;0;0,95374531;Fora Ponta
2968;01/10/2018 - 21:45;411,18;133,14;0;0,95136915;Fora Ponta
2967;01/10/2018 - 21:30;419,16;127,68;0;0,9566042;Fora Ponta
2966;01/10/2018 - 21:15;425,04;126,84;0;0,95824225;Fora Ponta
2965;01/10/2018 - 21:00;445,2;131,04;0;0,95930783;Fora Ponta
2964;01/10/2018 - 20:45;449,4;127,26;0;0,96216602;Fora Ponta
2963;01/10/2018 - 20:30;441,84;124,32;0;0,96262112;Fora Ponta
2962;01/10/2018 - 20:15;435,96;129,36;0;0,95868622;Fora Ponta
2961;01/10/2018 - 20:00;445,62;136,5;0;0,95614846;Ponta
2960;01/10/2018 - 19:45;432,18;128,52;0;0,95851572;Ponta
2959;01/10/2018 - 19:30;449,4;131,04;0;0,96002009;Ponta
2958;01/10/2018 - 19:15;447,3;133,56;0;0,95819692;Ponta
2957;01/10/2018 - 19:00;458,64;135,24;0;0,95916945;Ponta
2956;01/10/2018 - 18:45;492,66;140,28;0;0,96177108;Ponta
2955;01/10/2018 - 18:30;495,18;141,12;0;0,96170841;Ponta
2954;01/10/2018 - 18:15;488,04;145,74;0;0,95818864;Ponta
2953;01/10/2018 - 18:00;511,56;154,56;0;0,95726204;Ponta
2952;01/10/2018 - 17:45;521,22;154,56;0;0,95873573;Ponta
2951;01/10/2018 - 17:30;549,78;168,84;0;0,95593676;Ponta
2950;01/10/2018 - 17:15;586,74;173,88;0;0,95878426;Ponta
2949;01/10/2018 - 17:00;599,34;172,2;0;0,96111623;Fora Ponta
2948;01/10/2018 - 16:45;606,48;173,46;0;0,96144853;Fora Ponta
2947;01/10/2018 - 16:30;629,58;170,1;0;0,9653853;Fora Ponta
2946;01/10/2018 - 16:15;648,48;172,62;0;0,96634911;Fora Ponta
2945;01/10/2018 - 16:00;686,7;187,74;0;0,96460025;Fora Ponta
2944;01/10/2018 - 15:45;694,26;186,06;0;0,96591414;Fora Ponta
2943;01/10/2018 - 15:30;724,5;196,14;0;0,96525284;Fora Ponta
2942;01/10/2018 - 15:15;737,1;194,04;0;0,96705312;Fora Ponta
2941;01/10/2018 - 15:00;729,96;191,52;0;0,9672617;Fora Ponta
2940;01/10/2018 - 14:45;714,42;188,16;0;0,96702296;Fora Ponta
2939;01/10/2018 - 14:30;693;181,02;0;0,96753627;Fora Ponta
2938;01/10/2018 - 14:15;703,5;184,8;0;0,96718663;Fora Ponta
2937;01/10/2018 - 14:00;699,72;183,12;0;0,96741964;Fora Ponta
2936;01/10/2018 - 13:45;693,42;181,44;0;0,96743032;Fora Ponta
2935;01/10/2018 - 13:30;674,1;177,66;0;0,96698082;Fora Ponta
2934;01/10/2018 - 13:15;672,84;177,24;0;0,96701195;Fora Ponta
2933;01/10/2018 - 13:00;665,7;174,72;0;0,96724033;Fora Ponta
2932;01/10/2018 - 12:45;645,12;178,5;0;0,9637871;Fora Ponta
2931;01/10/2018 - 12:30;649,32;182,28;0;0,9627827;Fora Ponta
2930;01/10/2018 - 12:15;636,3;175,14;0;0,96414435;Fora Ponta
2929;01/10/2018 - 12:00;665,7;178,92;0;0,96572744;Fora Ponta
2928;01/10/2018 - 11:45;693,42;184,38;0;0,96641928;Fora Ponta
2927;01/10/2018 - 11:30;701,4;186,48;0;0,96642677;Fora Ponta
2926;01/10/2018 - 11:15;689,22;185,64;0;0,96558734;Fora Ponta
2925;01/10/2018 - 11:00;691,32;186,9;0;0,96534342;Fora Ponta
2924;01/10/2018 - 10:45;693,84;183,96;0;0,96660298;Fora Ponta
2923;01/10/2018 - 10:30;704,34;187,74;0;0,96626362;Fora Ponta
2922;01/10/2018 - 10:15;737,1;194,46;0;0,96691734;Fora Ponta
2921;01/10/2018 - 10:00;709,8;186,9;0;0,96703746;Fora Ponta
2920;01/10/2018 - 09:45;689,22;180,18;0;0,96748566;Fora Ponta
2919;01/10/2018 - 09:30;680,4;181,02;0;0,96638329;Fora Ponta
2918;01/10/2018 - 09:15;667,8;175,14;0;0,96728696;Fora Ponta
2917;01/10/2018 - 09:00;664,02;172,2;0;0,96798036;Fora Ponta
2916;01/10/2018 - 08:45;669,48;174,3;0;0,96773965;Fora Ponta
2915;01/10/2018 - 08:30;643,86;170,52;0;0,9666731;Fora Ponta
2914;01/10/2018 - 08:15;655,2;179,76;0;0,96436326;Fora Ponta
2913;01/10/2018 - 08:00;643,02;176,82;0;0,96420941;Fora Ponta
2912;01/10/2018 - 07:45;643,86;168;0;0,96760386;Fora Ponta
2911;01/10/2018 - 07:30;611,52;174,3;0;0,96169822;Fora Ponta
2910;01/10/2018 - 07:15;569,52;158,34;0;0,9634568;Fora Ponta
2909;01/10/2018 - 07:00;491,82;126,84;0;0,96831603;Fora Ponta
2908;01/10/2018 - 06:45;436,38;108,36;0;0,9705259;Fora Ponta
2907;01/10/2018 - 06:30;383,88;103,32;0;0,96563615;Fora Ponta
2906;01/10/2018 - 06:15;367,92;97,02;0;0,96694573;Fora Ponta
2905;01/10/2018 - 06:00;335,16;93,24;0;0,96341405;Fora Ponta
2904;01/10/2018 - 05:45;323,4;89,88;0;0,96348204;Fora Ponta
2903;01/10/2018 - 05:30;310,38;92,82;0;0,95807569;Fora Ponta
2902;01/10/2018 - 05:15;325,08;99,96;0;0,95583239;Fora Ponta
2901;01/10/2018 - 05:00;300,72;93,24;0;0,95514223;Fora Ponta
2900;01/10/2018 - 04:45;297,78;91,14;0;0,95621536;Fora Ponta
2899;01/10/2018 - 04:30;303,24;95,75999999;0;0,95358266;Fora Ponta
2898;01/10/2018 - 04:15;299,88;94,92;0;0,95338064;Fora Ponta
2897;01/10/2018 - 04:00;290,22;89,88;0;0,95523939;Fora Ponta
2896;01/10/2018 - 03:45;291,9;88,2;0;0,95725578;Fora Ponta
2895;01/10/2018 - 03:30;299,46;98,28;0;0,95013895;Fora Ponta
2894;01/10/2018 - 03:15;308,28;94,5;0;0,95608827;Fora Ponta
2893;01/10/2018 - 03:00;308,28;99,54;0;0,95162304;Fora Ponta
2892;01/10/2018 - 02:45;320,88;101,22;0;0,95367694;Fora Ponta
2891;01/10/2018 - 02:30;315,42;102,9;0;0,95068927;Fora Ponta
2890;01/10/2018 - 02:15;318,78;99,12;0;0,95490434;Fora Ponta
2889;01/10/2018 - 02:00;321,3;101,22;0;0,95378971;Fora Ponta
2888;01/10/2018 - 01:45;333,06;107,52;0;0,95164073;Fora Ponta
2887;01/10/2018 - 01:30;332,64;110,46;0;0,94904217;Fora Ponta
2886;01/10/2018 - 01:15;355,32;115,5;0;0,95101754;Fora Ponta
2885;01/10/2018 - 01:00;346,92;110,04;0;0,95319819;Fora Ponta
2884;01/10/2018 - 00:45;358,68;108,36;0;0,95726917;Fora Ponta
2883;01/10/2018 - 00:30;354,9;111,72;0;0,95385523;Fora Ponta
2882;01/10/2018 - 00:15;369,18;109,2;0;0,95893007;Fora Ponta
2881;01/10/2018 - 00:00;366,24;107,52;0;0,95950555;Fora Ponta
2880;30/09/2018 - 23:45;366,24;107,94;0;0,9592077;Fora Ponta
2879;30/09/2018 - 23:30;364,56;105;0;0,9609369;Fora Ponta
2878;30/09/2018 - 23:15;372,54;105,84;0;0,96193211;Fora Ponta
2877;30/09/2018 - 23:00;367,5;107,1;0;0,96006142;Fora Ponta
2876;30/09/2018 - 22:45;375,9;106,68;0;0,96200917;Fora Ponta
2875;30/09/2018 - 22:30;372,54;105,84;0;0,96193211;Fora Ponta
2874;30/09/2018 - 22:15;400,68;110,88;0;0,96377797;Fora Ponta
2873;30/09/2018 - 22:00;402,78;112,14;0;0,96335943;Fora Ponta
2872;30/09/2018 - 21:45;383,88;109,62;0;0,96156363;Fora Ponta
2871;30/09/2018 - 21:30;374,64;110,88;0;0,95888482;Fora Ponta
2870;30/09/2018 - 21:15;384,3;110,46;0;0,96108673;Fora Ponta
2869;30/09/2018 - 21:00;384,3;107,1;0;0,96329132;Fora Ponta
2868;30/09/2018 - 20:45;397,74;107,52;0;0,96534951;Fora Ponta
2867;30/09/2018 - 20:30;389,76;111,3;0;0,96156303;Fora Ponta
2866;30/09/2018 - 20:15;389,34;109,2;0;0,96284526;Fora Ponta
2865;30/09/2018 - 20:00;393,54;106,26;0;0,96542648;Fora Ponta
2864;30/09/2018 - 19:45;395,22;109,62;0;0,96362053;Fora Ponta
2863;30/09/2018 - 19:30;388,08;112,98;0;0,96013953;Fora Ponta
2862;30/09/2018 - 19:15;395,22;112,98;0;0,96148538;Fora Ponta
2861;30/09/2018 - 19:00;406,98;116,76;0;0,96122391;Fora Ponta
2860;30/09/2018 - 18:45;400,26;113,82;0;0,96186598;Fora Ponta
2859;30/09/2018 - 18:30;413,28;114,24;0;0,96385394;Fora Ponta
2858;30/09/2018 - 18:15;422,94;120,54;0;0,96170393;Fora Ponta
2857;30/09/2018 - 18:00;433,02;120,54;0;0,9633705;Fora Ponta
2856;30/09/2018 - 17:45;428,82;119,28;0;0,96342321;Fora Ponta
2855;30/09/2018 - 17:30;436,38;122,22;0;0,96294476;Fora Ponta
2854;30/09/2018 - 17:15;424,62;121,8;0;0,96123639;Fora Ponta
2853;30/09/2018 - 17:00;433,02;128,52;0;0,95866668;Fora Ponta
2852;30/09/2018 - 16:45;424,62;126,84;0;0,95816471;Fora Ponta
2851;30/09/2018 - 16:30;421,26;129,78;0;0,95567594;Fora Ponta
2850;30/09/2018 - 16:15;440,16;142,38;0;0,95146015;Fora Ponta
2849;30/09/2018 - 16:00;458,64;142,8;0;0,95479061;Fora Ponta
2848;30/09/2018 - 15:45;482,58;142,38;0;0,95912589;Fora Ponta
2847;30/09/2018 - 15:30;504,42;148,26;0;0,95941636;Fora Ponta
2846;30/09/2018 - 15:15;475,86;141,96;0;0,95826743;Fora Ponta
2845;30/09/2018 - 15:00;486,78;144,9;0;0,95843861;Fora Ponta
2844;30/09/2018 - 14:45;498,96;148,26;0;0,95857804;Fora Ponta
2843;30/09/2018 - 14:30;503,16;151,2;0;0,95769417;Fora Ponta
2842;30/09/2018 - 14:15;497,28;156,66;0;0,95378941;Fora Ponta
2841;30/09/2018 - 14:00;499,38;154,98;0;0,95506413;Fora Ponta
2840;30/09/2018 - 13:45;500,64;157,92;0;0,95367934;Fora Ponta
2839;30/09/2018 - 13:30;501,06;160,02;0;0,95260014;Fora Ponta
2838;30/09/2018 - 13:15;496,02;159,18;0;0,95217106;Fora Ponta
2837;30/09/2018 - 13:00;509,46;160,02;0;0,95404512;Fora Ponta
2836;30/09/2018 - 12:45;504,42;153,72;0;0,95656771;Fora Ponta
2835;30/09/2018 - 12:30;504;160,86;0;0,95265431;Fora Ponta
2834;30/09/2018 - 12:15;508,62;159,18;0;0,95435368;Fora Ponta
2833;30/09/2018 - 12:00;509,88;163,38;0;0,95230566;Fora Ponta
2832;30/09/2018 - 11:45;508,62;162,54;0;0,9525428;Fora Ponta
2831;30/09/2018 - 11:30;534,24;166,32;0;0,95479998;Fora Ponta
2830;30/09/2018 - 11:15;528,36;163,38;0;0,95536757;Fora Ponta
2829;30/09/2018 - 11:00;517,02;152,88;0;0,95895514;Fora Ponta
2828;30/09/2018 - 10:45;517,86;152,04;0;0,95950169;Fora Ponta
2827;30/09/2018 - 10:30;527,1;152,88;0;0,9604189;Fora Ponta
2826;30/09/2018 - 10:15;536,34;151,62;0;0,96228796;Fora Ponta
2825;30/09/2018 - 10:00;509,46;153,72;0;0,9573689;Fora Ponta
2824;30/09/2018 - 09:45;493,08;152,88;0;0,95514351;Fora Ponta
2823;30/09/2018 - 09:30;503,58;157,5;0;0,95440913;Fora Ponta
2822;30/09/2018 - 09:15;490,14;154,14;0;0,95394025;Fora Ponta
2821;30/09/2018 - 09:00;483,84;149,52;0;0,95541965;Fora Ponta
2820;30/09/2018 - 08:45;483;146,58;0;0,95690535;Fora Ponta
2819;30/09/2018 - 08:30;477,54;145,32;0;0,95668406;Fora Ponta
2818;30/09/2018 - 08:15;473,76;147,42;0;0,95484076;Fora Ponta
2817;30/09/2018 - 08:00;462,84;144,9;0;0,95432575;Fora Ponta
2816;30/09/2018 - 07:45;464,1;144,06;0;0,95504726;Fora Ponta
2815;30/09/2018 - 07:30;455,7;144,9;0;0,95298343;Fora Ponta
2814;30/09/2018 - 07:15;424,2;136,5;0;0,95193044;Fora Ponta
2813;30/09/2018 - 07:00;426,3;135,24;0;0,95318443;Fora Ponta
2812;30/09/2018 - 06:45;437,64;131,46;0;0,95772503;Fora Ponta
2811;30/09/2018 - 06:30;417,9;136,08;0;0,95085834;Fora Ponta
2810;30/09/2018 - 06:15;388,5;131,04;0;0,94755045;Fora Ponta
2809;30/09/2018 - 06:00;380,52;125,58;0;0,94962241;Fora Ponta
2808;30/09/2018 - 05:45;384,3;117,18;0;0,95652182;Fora Ponta
2807;30/09/2018 - 05:30;379,68;120,12;0;0,95342313;Fora Ponta
2806;30/09/2018 - 05:15;391,44;121,8;0;0,95484385;Fora Ponta
2805;30/09/2018 - 05:00;382,2;124,32;0;0,95095724;Fora Ponta
2804;30/09/2018 - 04:45;381,78;122,22;0;0,95238764;Fora Ponta
2803;30/09/2018 - 04:30;393,12;128,94;0;0,95019504;Fora Ponta
2802;30/09/2018 - 04:15;372,12;122,22;0;0,95006808;Fora Ponta
2801;30/09/2018 - 04:00;378;123,06;0;0,95087866;Fora Ponta
2800;30/09/2018 - 03:45;369,18;118,44;0;0,95219748;Fora Ponta
2799;30/09/2018 - 03:30;367,92;122,64;0;0,94868329;Fora Ponta
2798;30/09/2018 - 03:15;370,86;127,68;0;0,94553218;Fora Ponta
2797;30/09/2018 - 03:00;376,74;130,62;0;0,94482315;Fora Ponta
2796;30/09/2018 - 02:45;393,12;132,72;0;0,9474616;Fora Ponta
2795;30/09/2018 - 02:30;388,5;133,14;0;0,94599075;Fora Ponta
2794;30/09/2018 - 02:15;395,64;136,08;0;0,94562872;Fora Ponta
2793;30/09/2018 - 02:00;398,16;139,86;0;0,94348537;Fora Ponta
2792;30/09/2018 - 01:45;399,84;134,82;0;0,94758271;Fora Ponta
2791;30/09/2018 - 01:30;401,52;140,28;0;0,94404295;Fora Ponta
2790;30/09/2018 - 01:15;407,82;138,6;0;0,94681434;Fora Ponta
2789;30/09/2018 - 01:00;401,1;137,34;0;0,94607612;Fora Ponta
2788;30/09/2018 - 00:45;406,14;133,56;0;0,94995264;Fora Ponta
2787;30/09/2018 - 00:30;416,22;139,44;0;0,9482038;Fora Ponta
2786;30/09/2018 - 00:15;419,58;133,56;0;0,95288819;Fora Ponta
2785;30/09/2018 - 00:00;430,5;138,18;0;0,95215412;Fora Ponta
2784;29/09/2018 - 23:45;429,24;136,5;0;0,95297475;Fora Ponta
2783;29/09/2018 - 23:30;443,94;144,9;0;0,95064336;Fora Ponta
2782;29/09/2018 - 23:15;454,02;141,12;0;0,9549347;Fora Ponta
2781;29/09/2018 - 23:00;464,1;148,26;0;0,95257417;Fora Ponta
2780;29/09/2018 - 22:45;476,28;144,9;0;0,95670452;Fora Ponta
2779;29/09/2018 - 22:30;461,16;137,34;0;0,95840092;Fora Ponta
2778;29/09/2018 - 22:15;496,86;144,48;0;0,96022695;Fora Ponta
2777;29/09/2018 - 22:00;485,1;142,38;0;0,95952409;Fora Ponta
2776;29/09/2018 - 21:45;471,24;140,7;0;0,95820154;Fora Ponta
2775;29/09/2018 - 21:30;459,9;139,86;0;0,95673734;Fora Ponta
2774;29/09/2018 - 21:15;472,5;145,32;0;0,95581574;Fora Ponta
2773;29/09/2018 - 21:00;480,48;145,74;0;0,95694698;Fora Ponta
2772;29/09/2018 - 20:45;494,76;150,36;0;0,95679184;Fora Ponta
2771;29/09/2018 - 20:30;481,74;149,94;0;0,95482003;Fora Ponta
2770;29/09/2018 - 20:15;494,76;146,58;0;0,95880632;Fora Ponta
2769;29/09/2018 - 20:00;496,44;147,84;0;0,95840456;Fora Ponta
2768;29/09/2018 - 19:45;504,42;145,74;0;0,9607047;Fora Ponta
2767;29/09/2018 - 19:30;479,64;144,48;0;0,9575026;Fora Ponta
2766;29/09/2018 - 19:15;467,04;141,12;0;0,95725578;Fora Ponta
2765;29/09/2018 - 19:00;465,78;141,54;0;0,95679917;Fora Ponta
2764;29/09/2018 - 18:45;469,98;137,76;0;0,95962455;Fora Ponta
2763;29/09/2018 - 18:30;473,34;141,96;0;0,95784967;Fora Ponta
2762;29/09/2018 - 18:15;482,58;143,22;0;0,95867176;Fora Ponta
2761;29/09/2018 - 18:00;510,3;144,48;0;0,96217863;Fora Ponta
2760;29/09/2018 - 17:45;527,94;149,1;0;0,9623573;Fora Ponta
2759;29/09/2018 - 17:30;516,18;148,68;0;0,96093163;Fora Ponta
2758;29/09/2018 - 17:15;522,48;148,26;0;0,96201847;Fora Ponta
2757;29/09/2018 - 17:00;514,5;143,22;0;0,96337129;Fora Ponta
2756;29/09/2018 - 16:45;521,64;148,26;0;0,96190296;Fora Ponta
2755;29/09/2018 - 16:30;523,32;149,52;0;0,96152394;Fora Ponta
2754;29/09/2018 - 16:15;525,42;145,32;0;0,96381533;Fora Ponta
2753;29/09/2018 - 16:00;526,68;149,52;0;0,96198575;Fora Ponta
2752;29/09/2018 - 15:45;535,92;146,16;0;0,96476382;Fora Ponta
2751;29/09/2018 - 15:30;572,04;161,7;0;0,96229332;Fora Ponta
2750;29/09/2018 - 15:15;566,16;169,26;0;0,95809971;Fora Ponta
2749;29/09/2018 - 15:00;560,28;166,32;0;0,95865299;Fora Ponta
2748;29/09/2018 - 14:45;567,84;170,1;0;0,95794321;Fora Ponta
2747;29/09/2018 - 14:30;569,52;170,1;0;0,95817564;Fora Ponta
2746;29/09/2018 - 14:15;572,88;172,62;0;0,95747782;Fora Ponta
2745;29/09/2018 - 14:00;568,26;170,1;0;0,95800149;Fora Ponta
2744;29/09/2018 - 13:45;577,92;168,84;0;0,95987489;Fora Ponta
2743;29/09/2018 - 13:30;586,32;173,04;0;0,95910252;Fora Ponta
2742;29/09/2018 - 13:15;585,48;172,62;0;0,95917902;Fora Ponta
2741;29/09/2018 - 13:00;571,62;168;0;0,9594216;Fora Ponta
2740;29/09/2018 - 12:45;582,12;168,84;0;0,96041801;Fora Ponta
2739;29/09/2018 - 12:30;601,02;173,46;0;0,96078575;Fora Ponta
2738;29/09/2018 - 12:15;603,12;169,68;0;0,96262909;Fora Ponta
2737;29/09/2018 - 12:00;587,16;170,1;0;0,96050629;Fora Ponta
2736;29/09/2018 - 11:45;598,5;167,58;0;0,96296401;Fora Ponta
2735;29/09/2018 - 11:30;584,22;162,54;0;0,96340868;Fora Ponta
2734;29/09/2018 - 11:15;593,04;165,48;0;0,96320451;Fora Ponta
2733;29/09/2018 - 11:00;593,46;173,04;0;0,96002282;Fora Ponta
2732;29/09/2018 - 10:45;603,96;175,56;0;0,96025389;Fora Ponta
2731;29/09/2018 - 10:30;619,5;177,24;0;0,96142549;Fora Ponta
2730;29/09/2018 - 10:15;602,28;168,42;0;0,96305463;Fora Ponta
2729;29/09/2018 - 10:00;625,8;171,36;0;0,96449443;Fora Ponta
2728;29/09/2018 - 09:45;598,5;173,46;0;0,9604742;Fora Ponta
2727;29/09/2018 - 09:30;602,28;174,72;0;0,96040405;Fora Ponta
2726;29/09/2018 - 09:15;611,52;180,6;0;0,95905024;Fora Ponta
2725;29/09/2018 - 09:00;586,32;168;0;0,96131578;Fora Ponta
2724;29/09/2018 - 08:45;584,22;173,88;0;0,95844983;Fora Ponta
2723;29/09/2018 - 08:30;582,96;178,08;0;0,95637296;Fora Ponta
2722;29/09/2018 - 08:15;563,22;158,76;0;0,96249293;Fora Ponta
2721;29/09/2018 - 08:00;538,44;156,24;0;0,96038503;Fora Ponta
2720;29/09/2018 - 07:45;519,96;151,62;0;0,96001736;Fora Ponta
2719;29/09/2018 - 07:30;499,38;142,8;0;0,96146289;Fora Ponta
2718;29/09/2018 - 07:15;513,24;156,66;0;0,95643659;Fora Ponta
2717;29/09/2018 - 07:00;499,38;157,5;0;0,9536917;Fora Ponta
2716;29/09/2018 - 06:45;468,3;150,78;0;0,95187744;Fora Ponta
2715;29/09/2018 - 06:30;433,44;149,94;0;0,94505137;Fora Ponta
2714;29/09/2018 - 06:15;417,9;149,52;0;0,94154907;Fora Ponta
2713;29/09/2018 - 06:00;393,96;129,78;0;0,94979124;Fora Ponta
2712;29/09/2018 - 05:45;391,02;125,58;0;0,95210301;Fora Ponta
2711;29/09/2018 - 05:30;385,14;132,3;0;0,94575593;Fora Ponta
2710;29/09/2018 - 05:15;377,58;128,52;0;0,94666357;Fora Ponta
2709;29/09/2018 - 05:00;372,96;126,42;0;0,94707137;Fora Ponta
2708;29/09/2018 - 04:45;365,4;126;0;0,94537298;Fora Ponta
2707;29/09/2018 - 04:30;372,54;131,04;0;0,94334321;Fora Ponta
2706;29/09/2018 - 04:15;367,5;133,98;0;0,93951095;Fora Ponta
2705;29/09/2018 - 04:00;374,64;136,08;0;0,93991642;Fora Ponta
2704;29/09/2018 - 03:45;376,32;127,26;0;0,9472999;Fora Ponta
2703;29/09/2018 - 03:30;380,94;123,9;0;0,95096469;Fora Ponta
2702;29/09/2018 - 03:15;374,64;128,52;0;0,94589016;Fora Ponta
2701;29/09/2018 - 03:00;400,26;133,56;0;0,94858371;Fora Ponta
2700;29/09/2018 - 02:45;395,22;144,06;0;0,93953078;Fora Ponta
2699;29/09/2018 - 02:30;376,32;132,3;0;0,94339782;Fora Ponta
2698;29/09/2018 - 02:15;388,08;132,3;0;0,94651018;Fora Ponta
2697;29/09/2018 - 02:00;388,92;132,3;0;0,94672287;Fora Ponta
2696;29/09/2018 - 01:45;404,88;137,34;0;0,94700004;Fora Ponta
2695;29/09/2018 - 01:30;402,36;143,22;0;0,94209736;Fora Ponta
2694;29/09/2018 - 01:15;398,16;133,56;0;0,94808153;Fora Ponta
2693;29/09/2018 - 01:00;397,32;129,78;0;0,95057519;Fora Ponta
2692;29/09/2018 - 00:45;404,04;123,9;0;0,95605792;Fora Ponta
