Relatório de Memória de Massa;;;;;;
Descrição: UNIVERSIDADE FEDERAL TRIANG MINEIRO UFTM;;;;;;
Ponto de Medição: 3011467333;;Data de Emissão: 31/10/2018 - 14:23;;;;
Medidor: 22101013;;Data da Leitura: 31/10/2018 - 13:45;;;;
Data Inicial: 01/09/2018 - 00:00;;Data Final: 31/10/2018 - 23:00;;;;
Id;Data do registro;kW;kVARInd;kVARCap;Fator de Potência: ;Posto horário: 
7595;19/01/2019 - 02:30;95,02499999;35,07;0;0,93814828;Fora Ponta
7594;19/01/2019 - 02:15;95,34;35,385;0;0,9375119;Fora Ponta
7593;19/01/2019 - 02:00;93,86999999;33,59999999;0;0,9415034;Fora Ponta
7592;19/01/2019 - 01:45;97,545;34,96499999;0;0,94135155;Fora Ponta
7591;19/01/2019 - 01:30;101,115;35,28;0;0,9441789;Fora Ponta
7590;19/01/2019 - 01:15;100,17;34,75499999;0;0,94475035;Fora Ponta
7589;19/01/2019 - 01:00;101,01;34,75499999;0;0,94559212;Fora Ponta
7588;19/01/2019 - 00:45;106,995;36,33;0;0,94690294;Fora Ponta
7587;19/01/2019 - 00:30;110,04;37,905;0;0,94547839;Fora Ponta
7586;19/01/2019 - 00:15;105,84;35,595;0;0,94783362;Fora Ponta
7585;19/01/2019 - 00:00;108,675;34,545;0;0,95301039;Fora Ponta
7584;18/01/2019 - 23:45;113,19;37,17;0;0,950084;Fora Ponta
7583;18/01/2019 - 23:30;107,1;36,01499999;0;0,94784364;Fora Ponta
7582;18/01/2019 - 23:15;115,185;38,42999999;0;0,94859679;Fora Ponta
7581;18/01/2019 - 23:00;114,345;37,485;0;0,95024224;Fora Ponta
7580;18/01/2019 - 22:45;121,695;38,43;0;0,95358266;Fora Ponta
7579;18/01/2019 - 22:30;124,635;38,85;0;0,95469439;Fora Ponta
7578;18/01/2019 - 22:15;116,34;38,955;0;0,94825451;Fora Ponta
7577;18/01/2019 - 22:00;117,81;37,59;0;0,95268013;Fora Ponta
7576;18/01/2019 - 21:45;118,02;39,48;0;0,94834526;Fora Ponta
7575;18/01/2019 - 21:30;116,865;39,165;0;0,94817091;Fora Ponta
7574;18/01/2019 - 21:15;115,605;36,54;0;0,9535041;Fora Ponta
7573;18/01/2019 - 21:00;117,705;36,75;0;0,9545557;Fora Ponta
7572;18/01/2019 - 20:45;127,26;38,01;0;0,95817372;Fora Ponta
7571;18/01/2019 - 20:30;124,74;38,64;0;0,95522097;Fora Ponta
7570;18/01/2019 - 20:15;121,065;38,32499999;0;0,95336998;Fora Ponta
7569;18/01/2019 - 20:00;129,255;41,78999999;0;0,95150442;Ponta
7568;18/01/2019 - 19:45;128,205;40,845;0;0,95281297;Ponta
7567;18/01/2019 - 19:30;130,725;42,105;0;0,95184543;Ponta
7566;18/01/2019 - 19:15;134,295;41,47499999;0;0,95547159;Ponta
7565;18/01/2019 - 19:00;135,765;41,79;0;0,95574703;Ponta
7564;18/01/2019 - 18:45;136,395;43,68;0;0,95235602;Ponta
7563;18/01/2019 - 18:30;140,49;45,885;0;0,95058406;Ponta
7562;18/01/2019 - 18:15;138,81;44,51999999;0;0,95222322;Ponta
7561;18/01/2019 - 18:00;143,325;45,25499999;0;0,95359322;Ponta
7560;18/01/2019 - 17:45;144,375;46,41;0;0,95202135;Ponta
7559;18/01/2019 - 17:30;151,2;47,66999999;0;0,95372269;Ponta
7558;18/01/2019 - 17:15;153,3;46,93499999;0;0,95618873;Ponta
7557;18/01/2019 - 17:00;149,73;48,61499999;0;0,95112225;Fora Ponta
7556;18/01/2019 - 16:45;155,715;49,14;0;0,95364095;Fora Ponta
7555;18/01/2019 - 16:30;167,895;52,185;0;0,95493579;Fora Ponta
7554;18/01/2019 - 16:15;174,405;52,39499999;0;0,95771512;Fora Ponta
7553;18/01/2019 - 16:00;176,085;51,86999999;0;0,959247;Fora Ponta
7552;18/01/2019 - 15:45;182,595;52,92;0;0,96047492;Fora Ponta
7551;18/01/2019 - 15:30;181,23;51,55499999;0;0,96183874;Fora Ponta
7550;18/01/2019 - 15:15;180,915;50,39999999;0;0,96331739;Fora Ponta
7549;18/01/2019 - 15:00;182,28;50,715;0;0,96340651;Fora Ponta
7548;18/01/2019 - 14:45;192,99;51,975;0;0,96559546;Fora Ponta
7547;18/01/2019 - 14:30;186,165;49,35;0;0,96661393;Fora Ponta
7546;18/01/2019 - 14:15;187,95;50,81999999;0;0,96533401;Fora Ponta
7545;18/01/2019 - 14:00;196,035;54,39;0;0,9635992;Fora Ponta
7544;18/01/2019 - 13:45;198,555;52,29;0;0,96702815;Fora Ponta
7543;18/01/2019 - 13:30;196,035;52,39499999;0;0,96608878;Fora Ponta
7542;18/01/2019 - 13:15;199,92;53,02499999;0;0,96657953;Fora Ponta
7541;18/01/2019 - 13:00;202,65;54,495;0;0,96569301;Fora Ponta
7540;18/01/2019 - 12:45;198,66;51,45;0;0,96806131;Fora Ponta
7539;18/01/2019 - 12:30;195,195;49,77;0;0,9689974;Fora Ponta
7538;18/01/2019 - 12:15;191,625;49,34999999;0;0,96840144;Fora Ponta
7537;18/01/2019 - 12:00;185,745;49,455;0;0,96633459;Fora Ponta
7536;18/01/2019 - 11:45;184,275;48,405;0;0,96718865;Fora Ponta
7535;18/01/2019 - 11:30;183,015;49,875;0;0,96481489;Fora Ponta
7534;18/01/2019 - 11:15;186,69;49,35;0;0,9667922;Fora Ponta
7533;18/01/2019 - 11:00;181,86;48,93;0;0,96565881;Fora Ponta
7532;18/01/2019 - 10:45;180,39;50,08499999;0;0,96355004;Fora Ponta
7531;18/01/2019 - 10:30;181,545;51,66;0;0,96181728;Fora Ponta
7530;18/01/2019 - 10:15;181,44;51,765;0;0,96162887;Fora Ponta
7529;18/01/2019 - 10:00;183,12;51,97499999;0;0,96200124;Fora Ponta
7528;18/01/2019 - 09:45;175,245;48,3;0;0,96405386;Fora Ponta
7527;18/01/2019 - 09:30;176,4;49,56;0;0,96272558;Fora Ponta
7526;18/01/2019 - 09:15;174,51;50,50499999;0;0,96058051;Fora Ponta
7525;18/01/2019 - 09:00;180,075;51,975;0;0,96078054;Fora Ponta
7524;18/01/2019 - 08:45;180,075;52,5;0;0,96003134;Fora Ponta
7523;18/01/2019 - 08:30;187,425;53,025;0;0,96223269;Fora Ponta
7522;18/01/2019 - 08:15;183,015;51,45;0;0,96268242;Fora Ponta
7521;18/01/2019 - 08:00;173,775;49,76999999;0;0,96134839;Fora Ponta
7520;18/01/2019 - 07:45;172,515;48,61499999;0;0,96251244;Fora Ponta
7519;18/01/2019 - 07:30;173,985;50,19;0;0,96082062;Fora Ponta
7518;18/01/2019 - 07:15;176,295;52,08;0;0,95902829;Fora Ponta
7517;18/01/2019 - 07:00;174,09;49,87499999;0;0,96132678;Fora Ponta
7516;18/01/2019 - 06:45;171,78;49,77;0;0,96049821;Fora Ponta
7515;18/01/2019 - 06:30;172,305;49,035;0;0,96181094;Fora Ponta
7514;18/01/2019 - 06:15;159,495;46,41;0;0,96017679;Fora Ponta
7513;18/01/2019 - 06:00;142,065;44,73;0;0,95383803;Fora Ponta
7512;18/01/2019 - 05:45;131,145;43,05;0;0,95011872;Fora Ponta
7511;18/01/2019 - 05:30;122,43;39,165;0;0,95245259;Fora Ponta
7510;18/01/2019 - 05:15;116,025;36,53999999;0;0,95381719;Fora Ponta
7509;18/01/2019 - 05:00;111,405;36,12;0;0,95125125;Fora Ponta
7508;18/01/2019 - 04:45;105,735;35,805;0;0,94716762;Fora Ponta
7507;18/01/2019 - 04:30;100,8;35,595;0;0,94293592;Fora Ponta
7506;18/01/2019 - 04:15;104,79;36,75;0;0,94365179;Fora Ponta
7505;18/01/2019 - 04:00;110,04;38,01;0;0,94520032;Fora Ponta
7504;18/01/2019 - 03:45;102,9;36,12;0;0,94355775;Fora Ponta
7503;18/01/2019 - 03:30;104,16;37,065;0;0,94212805;Fora Ponta
7502;18/01/2019 - 03:15;105,21;36,855;0;0,94377021;Fora Ponta
7501;18/01/2019 - 03:00;105,84;38,01;0;0,94114898;Fora Ponta
7500;18/01/2019 - 02:45;105,315;37,065;0;0,94328512;Fora Ponta
7499;18/01/2019 - 02:30;101,22;36,225;0;0,94152073;Fora Ponta
7498;18/01/2019 - 02:15;104,055;36,225;0;0,94440676;Fora Ponta
7497;18/01/2019 - 02:00;104,265;35,91;0;0,94549433;Fora Ponta
7496;18/01/2019 - 01:45;106,89;38,11499999;0;0,94190926;Fora Ponta
7495;18/01/2019 - 01:30;109,62;37,695;0;0,94565178;Fora Ponta
7494;18/01/2019 - 01:15;110,775;38,955;0;0,9433694;Fora Ponta
7493;18/01/2019 - 01:00;109,83;38,64;0;0,94332284;Fora Ponta
7492;18/01/2019 - 00:45;108,885;39,48;0;0,94011064;Fora Ponta
7491;18/01/2019 - 00:30;109,62;38,43;0;0,94368912;Fora Ponta
7490;18/01/2019 - 00:15;114,975;37,8;0;0,9499766;Fora Ponta
7489;18/01/2019 - 00:00;118,965;39,165;0;0,94985045;Fora Ponta
7488;17/01/2019 - 23:45;113,925;39,69;0;0,94433229;Fora Ponta
7487;17/01/2019 - 23:30;106,89;36,33;0;0,94680675;Fora Ponta
7486;17/01/2019 - 23:15;112,245;37,37999999;0;0,94877201;Fora Ponta
7485;17/01/2019 - 23:00;115,395;37,69499999;0;0,95056899;Fora Ponta
7484;17/01/2019 - 22:45;116,025;37,59;0;0,95131836;Fora Ponta
7483;17/01/2019 - 22:30;120,54;39,69;0;0,94983526;Fora Ponta
7482;17/01/2019 - 22:15;128,1;40,215;0;0,95408953;Fora Ponta
7481;17/01/2019 - 22:00;131,145;41,89499999;0;0,95257457;Fora Ponta
7480;17/01/2019 - 21:45;126,105;39,9;0;0,95341454;Fora Ponta
7479;17/01/2019 - 21:30;130,83;40,635;0;0,95499677;Fora Ponta
7478;17/01/2019 - 21:15;132,405;40,11;0;0,95704993;Fora Ponta
7477;17/01/2019 - 21:00;128,415;39,795;0;0,95518603;Fora Ponta
7476;17/01/2019 - 20:45;135,975;41,58;0;0,95628849;Fora Ponta
7475;17/01/2019 - 20:30;137,655;40,32;0;0,95967962;Fora Ponta
7474;17/01/2019 - 20:15;141,855;41,265;0;0,96019876;Fora Ponta
7473;17/01/2019 - 20:00;140,49;42,945;0;0,95631827;Ponta
7472;17/01/2019 - 19:45;141,015;43,68;0;0,95522368;Ponta
7471;17/01/2019 - 19:30;143,115;43,89;0;0,95605158;Ponta
7470;17/01/2019 - 19:15;148,68;45,045;0;0,95704145;Ponta
7469;17/01/2019 - 19:00;151,2;45,25499999;0;0,95800919;Ponta
7468;17/01/2019 - 18:45;149,94;47,565;0;0,95318841;Ponta
7467;17/01/2019 - 18:30;145,215;45,98999999;0;0,9533323;Ponta
7466;17/01/2019 - 18:15;143,325;46,72499999;0;0,95075215;Ponta
7465;17/01/2019 - 18:00;147,735;46,72499999;0;0,95344943;Ponta
7464;17/01/2019 - 17:45;153,93;47,565;0;0,95542604;Ponta
7463;17/01/2019 - 17:30;154,14;48,08999999;0;0,95461872;Ponta
7462;17/01/2019 - 17:15;159,39;50,61;0;0,95310702;Ponta
7461;17/01/2019 - 17:00;162,645;51,24;0;0,95378717;Fora Ponta
7460;17/01/2019 - 16:45;167,475;51,975;0;0,95506413;Fora Ponta
7459;17/01/2019 - 16:30;169,995;52,39499999;0;0,95563851;Fora Ponta
7458;17/01/2019 - 16:15;181,755;51,66;0;0,96190049;Fora Ponta
7457;17/01/2019 - 16:00;181,65;51,345;0;0,96229674;Fora Ponta
7456;17/01/2019 - 15:45;189,105;50,715;0;0,96586902;Fora Ponta
7455;17/01/2019 - 15:30;195,825;52,92;0;0,96537043;Fora Ponta
7454;17/01/2019 - 15:15;191,73;52,07999999;0;0,96503163;Fora Ponta
7453;17/01/2019 - 15:00;196,98;53,44499999;0;0,96510728;Fora Ponta
7452;17/01/2019 - 14:45;198,135;52,39499999;0;0,96676856;Fora Ponta
7451;17/01/2019 - 14:30;200,97;51,975;0;0,96814691;Fora Ponta
7450;17/01/2019 - 14:15;204,33;53,12999999;0;0,96781766;Fora Ponta
7449;17/01/2019 - 14:00;205,8;54,18;0;0,96704896;Fora Ponta
7448;17/01/2019 - 13:45;205,38;53,865;0;0,96728559;Fora Ponta
7447;17/01/2019 - 13:30;213,465;55,755;0;0,96754141;Fora Ponta
7446;17/01/2019 - 13:15;207,795;53,55;0;0,96836128;Fora Ponta
7445;17/01/2019 - 13:00;201,285;53,655;0;0,96626003;Fora Ponta
7444;17/01/2019 - 12:45;201,495;53,86499999;0;0,96607599;Fora Ponta
7443;17/01/2019 - 12:30;193,305;51,975;0;0,9657018;Fora Ponta
7442;17/01/2019 - 12:15;186,165;49,34999999;0;0,96661393;Fora Ponta
7441;17/01/2019 - 12:00;187,74;52,49999999;0;0,96305347;Fora Ponta
7440;17/01/2019 - 11:45;184,275;51,23999999;0;0,96344709;Fora Ponta
7439;17/01/2019 - 11:30;184,8;52,91999999;0;0,96135887;Fora Ponta
7438;17/01/2019 - 11:15;186,375;54,17999999;0;0,96024804;Fora Ponta
7437;17/01/2019 - 11:00;183,225;53,55;0;0,95984583;Fora Ponta
7436;17/01/2019 - 10:45;187,005;54,285;0;0,96035554;Fora Ponta
7435;17/01/2019 - 10:30;190,26;55,33499999;0;0,96021338;Fora Ponta
7434;17/01/2019 - 10:15;190,26;53,55;0;0,962599;Fora Ponta
7433;17/01/2019 - 10:00;187,95;52,70999999;0;0,9628522;Fora Ponta
7432;17/01/2019 - 09:45;190,365;52,70999999;0;0,96373843;Fora Ponta
7431;17/01/2019 - 09:30;192,15;53,025;0;0,96396933;Fora Ponta
7430;17/01/2019 - 09:15;193,725;52,395;0;0,96531707;Fora Ponta
7429;17/01/2019 - 09:00;193,095;53,33999999;0;0,96389989;Fora Ponta
7428;17/01/2019 - 08:45;181,86;52,49999999;0;0,96076675;Fora Ponta
7427;17/01/2019 - 08:30;182,91;52,29;0;0,96148228;Fora Ponta
7426;17/01/2019 - 08:15;174,51;50,4;0;0,96073473;Fora Ponta
7425;17/01/2019 - 08:00;176,61;49,035;0;0,96355073;Fora Ponta
7424;17/01/2019 - 07:45;177,87;50,61;0;0,96182333;Fora Ponta
7423;17/01/2019 - 07:30;188,895;52,92;0;0,96292509;Fora Ponta
7422;17/01/2019 - 07:15;185,22;51,23999999;0;0,96379917;Fora Ponta
7421;17/01/2019 - 07:00;170,415;48,61499999;0;0,96163566;Fora Ponta
7420;17/01/2019 - 06:45;163,8;47,565;0;0,96033027;Fora Ponta
7419;17/01/2019 - 06:30;174,09;46,62;0;0,96596365;Fora Ponta
7418;17/01/2019 - 06:15;153,615;43,995;0;0,96135017;Fora Ponta
7417;17/01/2019 - 06:00;141,33;43,05;0;0,95660499;Fora Ponta
7416;17/01/2019 - 05:45;128,625;39,9;0;0,95510218;Fora Ponta
7415;17/01/2019 - 05:30;125,475;38,43;0;0,95615881;Fora Ponta
7414;17/01/2019 - 05:15;113,925;35,805;0;0,95399371;Fora Ponta
7413;17/01/2019 - 05:00;106,68;34,125;0;0,95245679;Fora Ponta
7412;17/01/2019 - 04:45;100,695;32,34;0;0,95210084;Fora Ponta
7411;17/01/2019 - 04:30;101,745;33,18;0;0,95072355;Fora Ponta
7410;17/01/2019 - 04:15;101,115;32,655;0;0,95160611;Fora Ponta
7409;17/01/2019 - 04:00;105,735;34,96499999;0;0,94943486;Fora Ponta
7408;17/01/2019 - 03:45;94,07999999;31,81499999;0;0,9472999;Fora Ponta
7407;17/01/2019 - 03:30;95,445;33,07499999;0;0,94487479;Fora Ponta
7406;17/01/2019 - 03:15;95,13;33,495;0;0,94323993;Fora Ponta
7405;17/01/2019 - 03:00;98,595;34,65;0;0,94343465;Fora Ponta
7404;17/01/2019 - 02:45;97,54499999;34,75499999;0;0,94199399;Fora Ponta
7403;17/01/2019 - 02:30;97,54499999;34,75499999;0;0,94199399;Fora Ponta
7402;17/01/2019 - 02:15;98,69999999;35,07;0;0,94228498;Fora Ponta
7401;17/01/2019 - 02:00;98,69999999;35,07;0;0,94228498;Fora Ponta
7400;17/01/2019 - 01:45;99,435;35,385;0;0,94212393;Fora Ponta
7399;17/01/2019 - 01:30;98,175;38,11499999;0;0,93221033;Fora Ponta
7398;17/01/2019 - 01:15;100,17;38,85;0;0,93233441;Fora Ponta
7397;17/01/2019 - 01:00;98,07;38,745;0;0,93004778;Fora Ponta
7396;17/01/2019 - 00:45;100,065;38,11499999;0;0,93450326;Fora Ponta
7395;17/01/2019 - 00:30;101,535;35,595;0;0,94369087;Fora Ponta
7394;17/01/2019 - 00:15;103,215;36,015;0;0,94417239;Fora Ponta
7393;17/01/2019 - 00:00;106,68;38,325;0;0,94111156;Fora Ponta
7392;16/01/2019 - 23:45;107,73;38,11499999;0;0,9427356;Fora Ponta
7391;16/01/2019 - 23:30;112,56;39,26999999;0;0,94418744;Fora Ponta
7390;16/01/2019 - 23:15;113,19;39,26999999;0;0,94475661;Fora Ponta
7389;16/01/2019 - 23:00;115,5;39,26999999;0;0,94677274;Fora Ponta
7388;16/01/2019 - 22:45;122,85;40,845;0;0,94892633;Fora Ponta
7387;16/01/2019 - 22:30;128,31;40,00499999;0;0,95467438;Fora Ponta
7386;16/01/2019 - 22:15;119,28;38,11499999;0;0,95255063;Fora Ponta
7385;16/01/2019 - 22:00;118,755;37,17;0;0,95434475;Fora Ponta
7384;16/01/2019 - 21:45;119,595;37,8;0;0,95350672;Fora Ponta
7383;16/01/2019 - 21:30;121,485;36,96;0;0,95670391;Fora Ponta
7382;16/01/2019 - 21:15;124,95;38,115;0;0,95648873;Fora Ponta
7381;16/01/2019 - 21:00;120,75;36,75;0;0,95667388;Fora Ponta
7380;16/01/2019 - 20:45;122,535;36,855;0;0,95762278;Fora Ponta
7379;16/01/2019 - 20:30;129,99;37,8;0;0,96022555;Fora Ponta
7378;16/01/2019 - 20:15;127,365;36,64499999;0;0,96101405;Fora Ponta
7377;16/01/2019 - 20:00;127,89;38,22;0;0,95812886;Ponta
7376;16/01/2019 - 19:45;126,42;38,01;0;0,95765097;Ponta
7375;16/01/2019 - 19:30;127,89;38,535;0;0,95747941;Ponta
7374;16/01/2019 - 19:15;129,045;39,48;0;0,95624883;Ponta
7373;16/01/2019 - 19:00;132,405;39,375;0;0,9585139;Ponta
7372;16/01/2019 - 18:45;132,93;42,315;0;0,95288623;Ponta
7371;16/01/2019 - 18:30;135,87;44,415;0;0,95050366;Ponta
7370;16/01/2019 - 18:15;139,335;44,94;0;0,95172213;Ponta
7369;16/01/2019 - 18:00;143,43;47,565;0;0,94916857;Ponta
7368;16/01/2019 - 17:45;145,425;48,82499999;0;0,9479966;Ponta
7367;16/01/2019 - 17:30;153,195;49,245;0;0,95202177;Ponta
7366;16/01/2019 - 17:15;159,6;49,34999999;0;0,95537039;Ponta
7365;16/01/2019 - 17:00;155,19;48,51;0;0,95445699;Fora Ponta
7364;16/01/2019 - 16:45;178,92;57,43499999;0;0,95214476;Fora Ponta
7363;16/01/2019 - 16:30;185,01;57,22499999;0;0,95534421;Fora Ponta
7362;16/01/2019 - 16:15;184,485;53,76;0;0,96006729;Fora Ponta
7361;16/01/2019 - 16:00;192,045;54,285;0;0,96229443;Fora Ponta
7360;16/01/2019 - 15:45;197,505;53,86499999;0;0,96476382;Fora Ponta
7359;16/01/2019 - 15:30;201,285;52,71;0;0,96738105;Fora Ponta
7358;16/01/2019 - 15:15;204,96;53,13;0;0,96800582;Fora Ponta
7357;16/01/2019 - 15:00;206,745;53,445;0;0,96817362;Fora Ponta
7356;16/01/2019 - 14:45;219,765;55,86;0;0,96918164;Fora Ponta
7355;16/01/2019 - 14:30;217,14;55,23;0;0,96914197;Fora Ponta
7354;16/01/2019 - 14:15;222,705;56,385;0;0,96941224;Fora Ponta
7353;16/01/2019 - 14:00;227,22;57,54;0;0,96940018;Fora Ponta
7352;16/01/2019 - 13:45;230,475;59,11499999;0;0,9686448;Fora Ponta
7351;16/01/2019 - 13:30;231,105;59,745;0;0,9681708;Fora Ponta
7350;16/01/2019 - 13:15;231,105;60,89999999;0;0,96698911;Fora Ponta
7349;16/01/2019 - 13:00;232,995;60,37499999;0;0,96802829;Fora Ponta
7348;16/01/2019 - 12:45;230,055;59,11499999;0;0,96853556;Fora Ponta
7347;16/01/2019 - 12:30;223,02;56,385;0;0,96949467;Fora Ponta
7346;16/01/2019 - 12:15;223,545;57,85499999;0;0,96810318;Fora Ponta
7345;16/01/2019 - 12:00;220,92;56,595;0;0,9687178;Fora Ponta
7344;16/01/2019 - 11:45;217,98;57,855;0;0,96653564;Fora Ponta
7343;16/01/2019 - 11:30;215,46;57,75;0;0,96590602;Fora Ponta
7342;16/01/2019 - 11:15;213,675;55,65;0;0,96771819;Fora Ponta
7341;16/01/2019 - 11:00;213,885;54,49499999;0;0,96904132;Fora Ponta
7340;16/01/2019 - 10:45;208,11;52,5;0;0,96962229;Fora Ponta
7339;16/01/2019 - 10:30;210,63;54,39;0;0,96823964;Fora Ponta
7338;16/01/2019 - 10:15;209,16;54,285;0;0,96793128;Fora Ponta
7337;16/01/2019 - 10:00;216,72;56,175;0;0,96800955;Fora Ponta
7336;16/01/2019 - 09:45;208,95;53,55;0;0,96869388;Fora Ponta
7335;16/01/2019 - 09:30;218,295;54,705;0;0,97000511;Fora Ponta
7334;16/01/2019 - 09:15;211,575;55,44;0;0,9673414;Fora Ponta
7333;16/01/2019 - 09:00;215,565;56,69999999;0;0,96710503;Fora Ponta
7332;16/01/2019 - 08:45;215,355;56,175;0;0,96762228;Fora Ponta
7331;16/01/2019 - 08:30;212,835;55,335;0;0,96782483;Fora Ponta
7330;16/01/2019 - 08:15;210,84;53,97;0;0,96876497;Fora Ponta
7329;16/01/2019 - 08:00;201,81;52,39499999;0;0,96791075;Fora Ponta
7328;16/01/2019 - 07:45;197,82;50,925;0;0,96842559;Fora Ponta
7327;16/01/2019 - 07:30;194,88;51,02999999;0;0,96738438;Fora Ponta
7326;16/01/2019 - 07:15;186,69;50,08499999;0;0,96584615;Fora Ponta
7325;16/01/2019 - 07:00;188,16;50,715;0;0,96554288;Fora Ponta
7324;16/01/2019 - 06:45;185,535;51,765;0;0,96321271;Fora Ponta
7323;16/01/2019 - 06:30;183,225;50,61;0;0,96390467;Fora Ponta
7322;16/01/2019 - 06:15;166,635;47,46;0;0,9617523;Fora Ponta
7321;16/01/2019 - 06:00;161,175;47,25;0;0,95961399;Fora Ponta
7320;16/01/2019 - 05:45;141,12;44,835;0;0,95305607;Fora Ponta
7319;16/01/2019 - 05:30;134,085;42,52499999;0;0,95320965;Fora Ponta
7318;16/01/2019 - 05:15;123,9;40,635;0;0,95020218;Fora Ponta
7317;16/01/2019 - 05:00;117,075;37,695;0;0,95187744;Fora Ponta
7316;16/01/2019 - 04:45;117,915;38,64;0;0,95027881;Fora Ponta
7315;16/01/2019 - 04:30;112,455;37,8;0;0,94788374;Fora Ponta
7314;16/01/2019 - 04:15;113,82;38,955;0;0,94612177;Fora Ponta
7313;16/01/2019 - 04:00;113,505;38,01;0;0,94824378;Fora Ponta
7312;16/01/2019 - 03:45;108,255;36,64499999;0;0,94720309;Fora Ponta
7311;16/01/2019 - 03:30;106,995;36,54;0;0,946336;Fora Ponta
7310;16/01/2019 - 03:15;106,155;36,43499999;0;0,94583928;Fora Ponta
7309;16/01/2019 - 03:00;106,575;36,22499999;0;0,94680117;Fora Ponta
7308;16/01/2019 - 02:45;104,475;36,22499999;0;0,9448166;Fora Ponta
7307;16/01/2019 - 02:30;106,26;36,22499999;0;0,94651018;Fora Ponta
7306;16/01/2019 - 02:15;105,42;35,7;0;0,94716306;Fora Ponta
7305;16/01/2019 - 02:00;105,63;35,385;0;0,94821096;Fora Ponta
7304;16/01/2019 - 01:45;107,625;35,91;0;0,94859071;Fora Ponta
7303;16/01/2019 - 01:30;109,095;37,37999999;0;0,94600977;Fora Ponta
7302;16/01/2019 - 01:15;109,935;37,065;0;0,94759163;Fora Ponta
7301;16/01/2019 - 01:00;111,3;37,485;0;0,94769525;Fora Ponta
7300;16/01/2019 - 00:45;109,2;36,54;0;0,94831792;Fora Ponta
7299;16/01/2019 - 00:30;113,715;37,58999999;0;0,94946937;Fora Ponta
7298;16/01/2019 - 00:15;114,765;37,8;0;0,94980693;Fora Ponta
7297;16/01/2019 - 00:00;114,555;35,91;0;0,95421503;Fora Ponta
7296;15/01/2019 - 23:45;120,12;38,22;0;0,95292578;Fora Ponta
7295;15/01/2019 - 23:30;114,03;37,695;0;0,94946721;Fora Ponta
7294;15/01/2019 - 23:15;117,39;36,95999999;0;0,95384019;Fora Ponta
7293;15/01/2019 - 23:00;118,23;39,165;0;0,94927177;Fora Ponta
7292;15/01/2019 - 22:45;118,23;38,43;0;0,95102165;Fora Ponta
7291;15/01/2019 - 22:30;122,85;39,165;0;0,95275451;Fora Ponta
7290;15/01/2019 - 22:15;126,735;39,69;0;0,95429691;Fora Ponta
7289;15/01/2019 - 22:00;129,255;41,58;0;0,95195611;Fora Ponta
7288;15/01/2019 - 21:45;128,835;41,58;0;0,95166474;Fora Ponta
7287;15/01/2019 - 21:30;129,99;41,78999999;0;0,95201255;Fora Ponta
7286;15/01/2019 - 21:15;128,31;40,635;0;0,95333474;Fora Ponta
7285;15/01/2019 - 21:00;129,78;40,425;0;0,95475446;Fora Ponta
7284;15/01/2019 - 20:45;134,4;40,635;0;0,9572066;Fora Ponta
7283;15/01/2019 - 20:30;132,93;40,32;0;0,95694808;Fora Ponta
7282;15/01/2019 - 20:15;139,545;42,105;0;0,95736906;Fora Ponta
7281;15/01/2019 - 20:00;139,965;43,89;0;0,95418656;Ponta
7280;15/01/2019 - 19:45;146,895;44,94;0;0,95625069;Ponta
7279;15/01/2019 - 19:30;151,725;46,935;0;0,95533478;Ponta
7278;15/01/2019 - 19:15;151,725;46,62;0;0,95589336;Ponta
7277;15/01/2019 - 19:00;144,375;44,94;0;0,95481299;Ponta
7276;15/01/2019 - 18:45;143,115;45,15;0;0,95366722;Ponta
7275;15/01/2019 - 18:30;146,265;46,62;0;0,95277295;Ponta
7274;15/01/2019 - 18:15;143,43;45,78;0;0,95265061;Ponta
7273;15/01/2019 - 18:00;143,22;45,675;0;0,95272375;Ponta
7272;15/01/2019 - 17:45;153,3;47,87999999;0;0,95452649;Ponta
7271;15/01/2019 - 17:30;154,035;48,61499999;0;0,95363177;Ponta
7270;15/01/2019 - 17:15;158,55;49,455;0;0,95463733;Ponta
7269;15/01/2019 - 17:00;159,18;49,455;0;0,95497185;Fora Ponta
7268;15/01/2019 - 16:45;169,995;51,13499999;0;0,95761439;Fora Ponta
7267;15/01/2019 - 16:30;176,19;52,18499999;0;0,95882693;Fora Ponta
7266;15/01/2019 - 16:15;183,12;52,18499999;0;0,961711;Fora Ponta
7265;15/01/2019 - 16:00;182,385;50,715;0;0,96344635;Fora Ponta
7264;15/01/2019 - 15:45;189,63;52,92;0;0,9631963;Fora Ponta
7263;15/01/2019 - 15:30;194,88;53,55;0;0,9642585;Fora Ponta
7262;15/01/2019 - 15:15;200,445;55,44;0;0,96381388;Fora Ponta
7261;15/01/2019 - 15:00;200,445;54,49499999;0;0,96497348;Fora Ponta
7260;15/01/2019 - 14:45;207,795;53,33999999;0;0,9685974;Fora Ponta
7259;15/01/2019 - 14:30;214,515;53,76;0;0,97000269;Fora Ponta
7258;15/01/2019 - 14:15;219,24;55,01999999;0;0,9699235;Fora Ponta
7257;15/01/2019 - 14:00;219,765;58,69499999;0;0,96613526;Fora Ponta
7256;15/01/2019 - 13:45;218,715;58,275;0;0,96628881;Fora Ponta
7255;15/01/2019 - 13:30;212,73;56,28;0;0,96673993;Fora Ponta
7254;15/01/2019 - 13:15;212,1;57,22499999;0;0,96547717;Fora Ponta
