Relatório de Memória de Massa;;;;;;
Descrição: UNIVERSIDADE FEDERAL TRIANG MINEIRO UFTM;;;;;;
Ponto de Medição: 3011467333;;Data de Emissão: 28/01/2019 - 08:28;;;;
Medidor: 22101013;;Data da Leitura: 28/01/2019 - 07:30;;;;
Data Inicial: 01/11/2018 - 00:00;;Data Final: 25/01/2019 - 23:00;;;;
Id;Data do registro;kWh;kVARhInd;kVARhCap;Fator de Potência: ;Posto horário: 
3486;06/02/2018 - 07:15;158,235;49,245;0;0,95482881;Fora Ponta
3485;06/02/2018 - 07:00;150,885;48,08999999;0;0,95277763;Fora Ponta
3484;06/02/2018 - 06:45;149,205;47,66999999;0;0,95256414;Fora Ponta
3483;06/02/2018 - 06:30;154,35;49,77;0;0,95174522;Fora Ponta
3482;06/02/2018 - 06:15;146,16;48,09;0;0,94990446;Fora Ponta
3481;06/02/2018 - 06:00;122,01;41,37;0;0,94704067;Fora Ponta
3480;06/02/2018 - 05:45;111,405;37,8;0;0,94697385;Fora Ponta
3479;06/02/2018 - 05:30;103,425;36,75;0;0,94228177;Fora Ponta
3478;06/02/2018 - 05:15;92,82;34,86;0;0,93615498;Fora Ponta
3477;06/02/2018 - 05:00;89,46;33,495;0;0,93650974;Fora Ponta
3476;06/02/2018 - 04:45;91,56;32,235;0;0,94324965;Fora Ponta
3475;06/02/2018 - 04:30;96,07499999;33,495;0;0,94425987;Fora Ponta
3474;06/02/2018 - 04:15;91,56;32,025;0;0,94392584;Fora Ponta
3473;06/02/2018 - 04:00;82,005;29,715;0;0,94017944;Fora Ponta
3472;06/02/2018 - 03:45;77,49;28,875;0;0,93705767;Fora Ponta
3471;06/02/2018 - 03:30;76,22999999;28,35;0;0,93728071;Fora Ponta
3470;06/02/2018 - 03:15;76,44;28,14;0;0,93843111;Fora Ponta
3469;06/02/2018 - 03:00;74,445;27,72;0;0,93714145;Fora Ponta
3468;06/02/2018 - 02:45;75,705;28,665;0;0,935205;Fora Ponta
3467;06/02/2018 - 02:30;74,75999999;27,50999999;0;0,93847806;Fora Ponta
3466;06/02/2018 - 02:15;77,805;26,775;0;0,94557621;Fora Ponta
3465;06/02/2018 - 02:00;77,49;27,29999999;0;0,94317893;Fora Ponta
3464;06/02/2018 - 01:45;78,53999999;27,82499999;0;0,94259417;Fora Ponta
3463;06/02/2018 - 01:30;79,065;28,24499999;0;0,94171361;Fora Ponta
3462;06/02/2018 - 01:15;80,64;28,56;0;0,94262722;Fora Ponta
3461;06/02/2018 - 01:00;81,89999999;30,45;0;0,93731315;Fora Ponta
3460;06/02/2018 - 00:45;81,47999999;30,345;0;0,93712084;Fora Ponta
3459;06/02/2018 - 00:30;80,745;30,24;0;0,93647923;Fora Ponta
3458;06/02/2018 - 00:15;81,06;30,24;0;0,93692632;Fora Ponta
3457;06/02/2018 - 00:00;83,265;30,44999999;0;0,93916944;Fora Ponta
3456;05/02/2018 - 23:45;84,10499999;30,45;0;0,94027232;Fora Ponta
3455;05/02/2018 - 23:30;82,215;30,13499999;0;0,93891506;Fora Ponta
3454;05/02/2018 - 23:15;83,895;29,505;0;0,94336029;Fora Ponta
3453;05/02/2018 - 23:00;92,61;31,5;0;0,94673348;Fora Ponta
3452;05/02/2018 - 22:45;92,82;31,185;0;0,94793;Fora Ponta
3451;05/02/2018 - 22:30;94,605;33,705;0;0,94200182;Fora Ponta
3450;05/02/2018 - 22:15;95,34;34,96499999;0;0,93885403;Fora Ponta
3449;05/02/2018 - 22:00;93,345;34,44;0;0,93818085;Fora Ponta
3448;05/02/2018 - 21:45;94,395;34,44;0;0,93942676;Fora Ponta
3447;05/02/2018 - 21:30;98,175;36,33;0;0,93784551;Fora Ponta
3446;05/02/2018 - 21:15;100,695;37,905;0;0,93588727;Fora Ponta
3445;05/02/2018 - 21:00;103,425;38,745;0;0,93644633;Fora Ponta
3444;05/02/2018 - 20:45;105,945;39,9;0;0,93583273;Fora Ponta
3443;05/02/2018 - 20:30;104,265;37,485;0;0,94103229;Fora Ponta
3442;05/02/2018 - 20:15;107,1;38,535;0;0,94094619;Fora Ponta
3441;05/02/2018 - 20:00;108,78;39,48;0;0,94000517;Ponta
3440;05/02/2018 - 19:45;106,155;40,52999999;0;0,93422398;Ponta
3439;05/02/2018 - 19:30;104,79;40,21499999;0;0,93361056;Ponta
3438;05/02/2018 - 19:15;103,635;39,165;0;0,93543031;Ponta
3437;05/02/2018 - 19:00;104,16;39,26999999;0;0,93570749;Ponta
3436;05/02/2018 - 18:45;106,26;37,485;0;0,94304193;Ponta
3435;05/02/2018 - 18:30;107,415;37,37999999;0;0,94444696;Ponta
3434;05/02/2018 - 18:15;109,2;39,9;0;0,93926492;Ponta
3433;05/02/2018 - 18:00;113,4;41,68499999;0;0,9385951;Ponta
3432;05/02/2018 - 17:45;116,445;40,94999999;0;0,94336663;Ponta
3431;05/02/2018 - 17:30;118,86;41,79;0;0,94338967;Ponta
3430;05/02/2018 - 17:15;123,585;43,68;0;0,94284235;Ponta
3429;05/02/2018 - 17:00;123,585;43,26;0;0,94384585;Fora Ponta
3428;05/02/2018 - 16:45;135,135;46,62;0;0,94532613;Fora Ponta
3427;05/02/2018 - 16:30;145,53;52,29;0;0,94109497;Fora Ponta
3426;05/02/2018 - 16:15;151,305;51,66;0;0,94635965;Fora Ponta
3425;05/02/2018 - 16:00;158,13;51,87;0;0,95018666;Fora Ponta
3424;05/02/2018 - 15:45;162,96;52,395;0;0,95200302;Fora Ponta
3423;05/02/2018 - 15:30;163,38;53,235;0;0,95080029;Fora Ponta
3422;05/02/2018 - 15:15;162,225;49,87499999;0;0,95584586;Fora Ponta
3421;05/02/2018 - 15:00;163,8;49,34999999;0;0,95748776;Fora Ponta
3420;05/02/2018 - 14:45;168,525;50,71499999;0;0,95757962;Fora Ponta
3419;05/02/2018 - 14:30;169,26;52,185;0;0,95561222;Fora Ponta
3418;05/02/2018 - 14:15;171,675;52,71;0;0,95595582;Fora Ponta
3417;05/02/2018 - 14:00;176,61;53,86499999;0;0,95650153;Fora Ponta
3416;05/02/2018 - 13:45;179,235;53,97;0;0,95753244;Fora Ponta
3415;05/02/2018 - 13:30;178,29;51,76499999;0;0,96034134;Fora Ponta
3414;05/02/2018 - 13:15;167,895;49,665;0;0,95892506;Fora Ponta
3413;05/02/2018 - 13:00;163,8;50,60999999;0;0,95543405;Fora Ponta
3412;05/02/2018 - 12:45;161,7;48,825;0;0,95731148;Fora Ponta
3411;05/02/2018 - 12:30;154,875;49,34999999;0;0,95279844;Fora Ponta
3410;05/02/2018 - 12:15;155,925;49,14;0;0,95375722;Fora Ponta
3409;05/02/2018 - 12:00;151,305;47,67;0;0,95378252;Fora Ponta
3408;05/02/2018 - 11:45;149,73;48,51;0;0,95131801;Fora Ponta
3407;05/02/2018 - 11:30;148,155;47,355;0;0,95252599;Fora Ponta
3406;05/02/2018 - 11:15;150,36;47,87999999;0;0,95285584;Fora Ponta
3405;05/02/2018 - 11:00;155,4;49,97999999;0;0,951975;Fora Ponta
3404;05/02/2018 - 10:45;152,88;47,25;0;0,95540937;Fora Ponta
3403;05/02/2018 - 10:30;155,82;48,825;0;0,95425086;Fora Ponta
3402;05/02/2018 - 10:15;159,6;49,455;0;0,95519286;Fora Ponta
3401;05/02/2018 - 10:00;163,065;50,61;0;0,95505813;Fora Ponta
3400;05/02/2018 - 09:45;167,685;50,39999999;0;0,95767761;Fora Ponta
3399;05/02/2018 - 09:30;165,69;50,085;0;0,95722314;Fora Ponta
3398;05/02/2018 - 09:15;163,38;50,82;0;0,95487224;Fora Ponta
3397;05/02/2018 - 09:00;166,53;50,81999999;0;0,9564545;Fora Ponta
3396;05/02/2018 - 08:45;170,625;52,815;0;0,95528193;Fora Ponta
3395;05/02/2018 - 08:30;169,89;55,23;0;0,95100814;Fora Ponta
3394;05/02/2018 - 08:15;162,54;50,50499999;0;0,9549617;Fora Ponta
3393;05/02/2018 - 08:00;160,44;47,46;0;0,95892463;Fora Ponta
3392;05/02/2018 - 07:45;158,235;45,25499999;0;0,96145168;Fora Ponta
3391;05/02/2018 - 07:30;153,195;43,785;0;0,96149907;Fora Ponta
3390;05/02/2018 - 07:15;145,74;43,26;0;0,95865864;Fora Ponta
3389;05/02/2018 - 07:00;145,53;42,735;0;0,95948667;Fora Ponta
3388;05/02/2018 - 06:45;146,895;42,21;0;0,96110806;Fora Ponta
3387;05/02/2018 - 06:30;138,18;41,16;0;0,95838568;Fora Ponta
3386;05/02/2018 - 06:15;133,875;41,475;0;0,95521028;Fora Ponta
3385;05/02/2018 - 06:00;119,49;38,85;0;0,95099721;Fora Ponta
3384;05/02/2018 - 05:45;103,53;33,285;0;0,95200846;Fora Ponta
3383;05/02/2018 - 05:30;95,23499999;30,975;0;0,95096469;Fora Ponta
3382;05/02/2018 - 05:15;85,47;31,395;0;0,93867737;Fora Ponta
3381;05/02/2018 - 05:00;84;31,5;0;0,93632917;Fora Ponta
3380;05/02/2018 - 04:45;86,835;32,33999999;0;0,93711845;Fora Ponta
3379;05/02/2018 - 04:30;81,375;30,13499999;0;0,93776335;Fora Ponta
3378;05/02/2018 - 04:15;74,97;25,935;0;0,945049;Fora Ponta
3377;05/02/2018 - 04:00;77,27999999;26,66999999;0;0,94529105;Fora Ponta
3376;05/02/2018 - 03:45;71,4;24,88499999;0;0,94429053;Fora Ponta
3375;05/02/2018 - 03:30;70,56;24,255;0;0,94568659;Fora Ponta
3374;05/02/2018 - 03:15;66,36;22,89;0;0,94534118;Fora Ponta
3373;05/02/2018 - 03:00;68,25;25,095;0;0,93856479;Fora Ponta
3372;05/02/2018 - 02:45;69,93;25,61999999;0;0,93896741;Fora Ponta
3371;05/02/2018 - 02:30;72,24;25,93499999;0;0,94118351;Fora Ponta
3370;05/02/2018 - 02:15;72,765;26,56499999;0;0,93935731;Fora Ponta
3369;05/02/2018 - 02:00;71,19;26,775;0;0,93598833;Fora Ponta
3368;05/02/2018 - 01:45;64,47;22,15499999;0;0,94571618;Fora Ponta
3367;05/02/2018 - 01:30;65,73;21,21;0;0,95167995;Fora Ponta
3366;05/02/2018 - 01:15;70,77;23,31;0;0,94980463;Fora Ponta
3365;05/02/2018 - 01:00;75,38999999;24,04499999;0;0,95271643;Fora Ponta
3364;05/02/2018 - 00:45;78,12;24,04499999;0;0,95575122;Fora Ponta
3363;05/02/2018 - 00:30;84,10499999;27,50999999;0;0,95044813;Fora Ponta
3362;05/02/2018 - 00:15;86,1;28,665;0;0,94879894;Fora Ponta
3361;05/02/2018 - 00:00;75,705;22,68;0;0,95793591;Fora Ponta
3360;04/02/2018 - 23:45;76,54499999;22,785;0;0,95843923;Fora Ponta
3359;04/02/2018 - 23:30;81,06;24,46499999;0;0,95734712;Fora Ponta
3358;04/02/2018 - 23:15;85,365;26,35499999;0;0,95549905;Fora Ponta
3357;04/02/2018 - 23:00;87,045;27,72;0;0,95285027;Fora Ponta
3356;04/02/2018 - 22:45;84,945;27,93;0;0,94996705;Fora Ponta
3355;04/02/2018 - 22:30;82,94999999;26,985;0;0,95094557;Fora Ponta
3354;04/02/2018 - 22:15;90,50999999;31,81499999;0;0,94341387;Fora Ponta
3353;04/02/2018 - 22:00;92,19;32,655;0;0,94261314;Fora Ponta
3352;04/02/2018 - 21:45;93,86999999;32,97;0;0,94349581;Fora Ponta
3351;04/02/2018 - 21:30;98,38499999;35,07;0;0,94194643;Fora Ponta
3350;04/02/2018 - 21:15;100,17;36,12;0;0,9407113;Fora Ponta
3349;04/02/2018 - 21:00;100,905;35,7;0;0,94273651;Fora Ponta
3348;04/02/2018 - 20:45;105,525;35,06999999;0;0,94896619;Fora Ponta
3347;04/02/2018 - 20:30;95,54999999;30,45;0;0,95278817;Fora Ponta
3346;04/02/2018 - 20:15;98,91;32,34;0;0,95048386;Fora Ponta
3345;04/02/2018 - 20:00;92,085;31,815;0;0,9451781;Fora Ponta
3344;04/02/2018 - 19:45;91,14;31,60499999;0;0,94480475;Fora Ponta
3343;04/02/2018 - 19:30;93,975;33,075;0;0,94328183;Fora Ponta
3342;04/02/2018 - 19:15;90,09;29,81999999;0;0,94934508;Fora Ponta
3341;04/02/2018 - 19:00;93,86999999;30,87;0;0,94995068;Fora Ponta
3340;04/02/2018 - 18:45;94,185;29,71499999;0;0,95366297;Fora Ponta
3339;04/02/2018 - 18:30;95,235;30,97499999;0;0,95096469;Fora Ponta
3338;04/02/2018 - 18:15;100,695;34,23;0;0,94679079;Fora Ponta
3337;04/02/2018 - 18:00;97,54499999;32,655;0;0,9482742;Fora Ponta
3336;04/02/2018 - 17:45;96,6;32,97;0;0,94639588;Fora Ponta
3335;04/02/2018 - 17:30;104,79;36,33;0;0,94482838;Fora Ponta
3334;04/02/2018 - 17:15;110,145;38,325;0;0,94446035;Fora Ponta
3333;04/02/2018 - 17:00;114,66;40,00499999;0;0,94418141;Fora Ponta
3332;04/02/2018 - 16:45;114,03;40,32;0;0,94279785;Fora Ponta
3331;04/02/2018 - 16:30;116,34;39,375;0;0,94721996;Fora Ponta
3330;04/02/2018 - 16:15;117,18;38,43;0;0,95020474;Fora Ponta
3329;04/02/2018 - 16:00;110,67;41,055;0;0,93756621;Fora Ponta
3328;04/02/2018 - 15:45;113,82;40,425;0;0,94233049;Fora Ponta
3327;04/02/2018 - 15:30;114,135;40,425;0;0,94262153;Fora Ponta
3326;04/02/2018 - 15:15;116,445;40,11;0;0,94548164;Fora Ponta
3325;04/02/2018 - 15:00;119,175;42,525;0;0,94183574;Fora Ponta
3324;04/02/2018 - 14:45;118,65;42,42;0;0,94162874;Fora Ponta
3323;04/02/2018 - 14:30;117,39;41,58;0;0,94261616;Fora Ponta
3322;04/02/2018 - 14:15;119,175;42,735;0;0,94130957;Fora Ponta
3321;04/02/2018 - 14:00;122,745;43,68;0;0,9421242;Fora Ponta
3320;04/02/2018 - 13:45;126,21;45,04499999;0;0,94181279;Fora Ponta
3319;04/02/2018 - 13:30;128,205;46,93499999;0;0,9390502;Fora Ponta
3318;04/02/2018 - 13:15;121,065;44,415;0;0,93881489;Fora Ponta
3317;04/02/2018 - 13:00;121,17;44,1;0;0,93969828;Fora Ponta
3316;04/02/2018 - 12:45;121,59;40,95;0;0,94769665;Fora Ponta
3315;04/02/2018 - 12:30;123,795;41,16;0;0,94892447;Fora Ponta
3314;04/02/2018 - 12:15;116,97;40,31999999;0;0,94540905;Fora Ponta
3313;04/02/2018 - 12:00;114,66;42,21;0;0,93843111;Fora Ponta
3312;04/02/2018 - 11:45;113,4;40,53;0;0,94166297;Fora Ponta
3311;04/02/2018 - 11:30;121,59;43,995;0;0,94033753;Fora Ponta
3310;04/02/2018 - 11:15;123,165;44,73;0;0,93993371;Fora Ponta
3309;04/02/2018 - 11:00;126,315;45,15;0;0,94165333;Fora Ponta
3308;04/02/2018 - 10:45;126,84;45,78;0;0,94060916;Fora Ponta
3307;04/02/2018 - 10:30;121,695;44,09999999;0;0,94017179;Fora Ponta
3306;04/02/2018 - 10:15;123,795;45,46499999;0;0,93869605;Fora Ponta
3305;04/02/2018 - 10:00;120,645;43,47;0;0,94079343;Fora Ponta
3304;04/02/2018 - 09:45;124,32;44,09999999;0;0,94246011;Fora Ponta
3303;04/02/2018 - 09:30;122,955;43,575;0;0,9425586;Fora Ponta
3302;04/02/2018 - 09:15;113,925;41,16;0;0,94050004;Fora Ponta
3301;04/02/2018 - 09:00;113,61;42,525;0;0,93654243;Fora Ponta
3300;04/02/2018 - 08:45;114,66;43,47;0;0,93505626;Fora Ponta
3299;04/02/2018 - 08:30;118,755;45,045;0;0,93499752;Fora Ponta
3298;04/02/2018 - 08:15;122,745;45,675;0;0,93721575;Fora Ponta
3297;04/02/2018 - 08:00;119,595;44,415;0;0,93744062;Fora Ponta
3296;04/02/2018 - 07:45;117,285;43,785;0;0,93684517;Fora Ponta
3295;04/02/2018 - 07:30;110,04;40,425;0;0,93866384;Fora Ponta
3294;04/02/2018 - 07:15;105,315;38,955;0;0,93789531;Fora Ponta
3293;04/02/2018 - 07:00;103,425;37,275;0;0,94076559;Fora Ponta
3292;04/02/2018 - 06:45;106,47;39,06;0;0,93881645;Fora Ponta
3291;04/02/2018 - 06:30;110,25;39,795;0;0,94060158;Fora Ponta
3290;04/02/2018 - 06:15;113,61;40,635;0;0,9415843;Fora Ponta
3289;04/02/2018 - 06:00;105,105;35,69999999;0;0,94687071;Fora Ponta
3288;04/02/2018 - 05:45;105,735;34,65;0;0,95027532;Fora Ponta
3287;04/02/2018 - 05:30;102,165;36,435;0;0,94189512;Fora Ponta
3286;04/02/2018 - 05:15;96,285;37,17;0;0,93289914;Fora Ponta
3285;04/02/2018 - 05:00;100,59;39,05999999;0;0,93218716;Fora Ponta
3284;04/02/2018 - 04:45;93,13499999;35,595;0;0,93410348;Fora Ponta
3283;04/02/2018 - 04:30;92,82;36,435;0;0,93085384;Fora Ponta
3282;04/02/2018 - 04:15;93,66;36,855;0;0,93054847;Fora Ponta
3281;04/02/2018 - 04:00;96,80999999;35,175;0;0,93988268;Fora Ponta
3280;04/02/2018 - 03:45;91,455;33,59999999;0;0,93865552;Fora Ponta
3279;04/02/2018 - 03:30;88,83;32,655;0;0,93858912;Fora Ponta
3278;04/02/2018 - 03:15;89,03999999;32,76;0;0,93849418;Fora Ponta
3277;04/02/2018 - 03:00;80,64;27,72;0;0,94568659;Fora Ponta
3276;04/02/2018 - 02:45;79,38;26,88;0;0,94716913;Fora Ponta
3275;04/02/2018 - 02:30;79,065;26,145;0;0,9494371;Fora Ponta
3274;04/02/2018 - 02:15;85,57499999;29,18999999;0;0,94645374;Fora Ponta
3273;04/02/2018 - 02:00;85,67999999;29,18999999;0;0,94657458;Fora Ponta
3272;04/02/2018 - 01:45;88,515;28,98;0;0,95036076;Fora Ponta
3271;04/02/2018 - 01:30;85,995;27,615;0;0,95211319;Fora Ponta
3270;04/02/2018 - 01:15;87,35999999;27,195;0;0,95480612;Fora Ponta
3269;04/02/2018 - 01:00;97,545;31,71;0;0,95101149;Fora Ponta
3268;04/02/2018 - 00:45;93,765;32,445;0;0,94502381;Fora Ponta
3267;04/02/2018 - 00:30;95,445;33,39;0;0,94390691;Fora Ponta
3266;04/02/2018 - 00:15;95,655;33,285;0;0,94445483;Fora Ponta
3265;04/02/2018 - 00:00;101,64;33,915;0;0,94858525;Fora Ponta
3264;03/02/2018 - 23:45;100,065;32,12999999;0;0,95212207;Fora Ponta
3263;03/02/2018 - 23:30;98,595;31,91999999;0;0,9513834;Fora Ponta
3262;03/02/2018 - 23:15;96,915;31,60499999;0;0,95072323;Fora Ponta
3261;03/02/2018 - 23:00;98,91;32,55;0;0,94988639;Fora Ponta
3260;03/02/2018 - 22:45;103,95;33,59999999;0;0,95152727;Fora Ponta
3259;03/02/2018 - 22:30;101,745;31,81499999;0;0,95442738;Fora Ponta
3258;03/02/2018 - 22:15;103,845;32,76;0;0,95367006;Fora Ponta
3257;03/02/2018 - 22:00;105,63;35,06999999;0;0,94905998;Fora Ponta
3256;03/02/2018 - 21:45;106,155;37,065;0;0,94410558;Fora Ponta
3255;03/02/2018 - 21:30;109,83;36,64499999;0;0,94859257;Fora Ponta
3254;03/02/2018 - 21:15;107,94;36,22499999;0;0,94803577;Fora Ponta
3253;03/02/2018 - 21:00;108,675;36,75;0;0,94730145;Fora Ponta
3252;03/02/2018 - 20:45;110,25;36,225;0;0,95003174;Fora Ponta
3251;03/02/2018 - 20:30;113,505;36,22499999;0;0,95265921;Fora Ponta
3250;03/02/2018 - 20:15;114,24;37,695;0;0,94963903;Fora Ponta
3249;03/02/2018 - 20:00;113,19;37,17;0;0,950084;Fora Ponta
3248;03/02/2018 - 19:45;108,99;37,695;0;0,94507263;Fora Ponta
3247;03/02/2018 - 19:30;110,565;38,01;0;0,94567797;Fora Ponta
3246;03/02/2018 - 19:15;107,73;34,965;0;0,95115662;Fora Ponta
3245;03/02/2018 - 19:00;110,88;36,54;0;0,94975704;Fora Ponta
3244;03/02/2018 - 18:45;113,19;38,115;0;0,9477118;Fora Ponta
3243;03/02/2018 - 18:30;113,295;37,58999999;0;0,94912219;Fora Ponta
3242;03/02/2018 - 18:15;115,5;40,21499999;0;0,9443925;Fora Ponta
3241;03/02/2018 - 18:00;119,805;42;0;0,9436906;Fora Ponta
3240;03/02/2018 - 17:45;123,9;42,945;0;0,94485271;Fora Ponta
3239;03/02/2018 - 17:30;130,62;43,68;0;0,94837791;Fora Ponta
3238;03/02/2018 - 17:15;133,14;42,62999999;0;0,9523718;Fora Ponta
3237;03/02/2018 - 17:00;136,29;44,09999999;0;0,95143188;Fora Ponta
3236;03/02/2018 - 16:45;135,345;45,46499999;0;0,94794532;Fora Ponta
3235;03/02/2018 - 16:30;134,82;44,31;0;0,95000666;Fora Ponta
3234;03/02/2018 - 16:15;135,66;43,57499999;0;0,95208988;Fora Ponta
3233;03/02/2018 - 16:00;138,705;45,885;0;0,94939954;Fora Ponta
3232;03/02/2018 - 15:45;140,175;46,2;0;0,94974502;Fora Ponta
3231;03/02/2018 - 15:30;139,86;45,25499999;0;0,95143221;Fora Ponta
3230;03/02/2018 - 15:15;141,12;46,305;0;0,95015746;Fora Ponta
3229;03/02/2018 - 15:00;144,165;47,04;0;0,95067214;Fora Ponta
3228;03/02/2018 - 14:45;151,305;48,40499999;0;0,95244716;Fora Ponta
3227;03/02/2018 - 14:30;151,2;48,50999999;0;0,95219354;Fora Ponta
3226;03/02/2018 - 14:15;144,9;48,08999999;0;0,94909514;Fora Ponta
3225;03/02/2018 - 14:00;145,005;48,825;0;0,94771816;Fora Ponta
3224;03/02/2018 - 13:45;144,27;49,55999999;0;0,9457527;Fora Ponta
3223;03/02/2018 - 13:30;138,915;47,67;0;0,94585817;Fora Ponta
3222;03/02/2018 - 13:15;143,535;49,77;0;0,94481338;Fora Ponta
3221;03/02/2018 - 13:00;144,585;48,61499999;0;0,94785404;Fora Ponta
3220;03/02/2018 - 12:45;144,69;48,92999999;0;0,94729944;Fora Ponta
3219;03/02/2018 - 12:30;145,53;49,455;0;0,9468227;Fora Ponta
3218;03/02/2018 - 12:15;137,445;46,515;0;0,94722611;Fora Ponta
3217;03/02/2018 - 12:00;136,29;45,56999999;0;0,94839063;Fora Ponta
3216;03/02/2018 - 11:45;136,71;45,675;0;0,94846453;Fora Ponta
3215;03/02/2018 - 11:30;139,65;47,355;0;0,94703284;Fora Ponta
3214;03/02/2018 - 11:15;140,91;49,035;0;0,94444931;Fora Ponta
3213;03/02/2018 - 11:00;140,07;48,51;0;0,94493553;Fora Ponta
3212;03/02/2018 - 10:45;139,755;48,08999999;0;0,94558417;Fora Ponta
3211;03/02/2018 - 10:30;141,75;48,61499999;0;0,94591523;Fora Ponta
3210;03/02/2018 - 10:15;145,005;46,93499999;0;0,95140296;Fora Ponta
3209;03/02/2018 - 10:00;146,055;47,87999999;0;0,9502428;Fora Ponta
3208;03/02/2018 - 09:45;139,755;47,77499999;0;0,94623844;Fora Ponta
3207;03/02/2018 - 09:30;136,605;45,56999999;0;0,94861035;Fora Ponta
3206;03/02/2018 - 09:15;137,865;45,77999999;0;0,94904408;Fora Ponta
3205;03/02/2018 - 09:00;138,075;45,885;0;0,94897156;Fora Ponta
3204;03/02/2018 - 08:45;138,495;47,25;0;0,94643545;Fora Ponta
3203;03/02/2018 - 08:30;135,555;45,78;0;0,94742833;Fora Ponta
3202;03/02/2018 - 08:15;135,87;45,25499999;0;0,94875659;Fora Ponta
3201;03/02/2018 - 08:00;139,02;46,2;0;0,9489696;Fora Ponta
3200;03/02/2018 - 07:45;139,755;47,45999999;0;0,94688976;Fora Ponta
3199;03/02/2018 - 07:30;136,185;45,57;0;0,94831708;Fora Ponta
3198;03/02/2018 - 07:15;136,395;46,41;0;0,9466972;Fora Ponta
3197;03/02/2018 - 07:00;133,455;46,72499999;0;0,94382362;Fora Ponta
3196;03/02/2018 - 06:45;131,985;46,2;0;0,94384664;Fora Ponta
3195;03/02/2018 - 06:30;139,755;48,61499999;0;0,94448722;Fora Ponta
3194;03/02/2018 - 06:15;136,815;47,45999999;0;0,94477035;Fora Ponta
3193;03/02/2018 - 06:00;127,26;46,62;0;0,93897643;Fora Ponta
3192;03/02/2018 - 05:45;119,805;41,37;0;0,94523203;Fora Ponta
3191;03/02/2018 - 05:30;112,35;40,21499999;0;0,94150278;Fora Ponta
3190;03/02/2018 - 05:15;108,885;39,375;0;0,9404009;Fora Ponta
3189;03/02/2018 - 05:00;111,195;41,37;0;0,9372353;Fora Ponta
3188;03/02/2018 - 04:45;109,41;39,37499999;0;0,94092194;Fora Ponta
3187;03/02/2018 - 04:30;110,46;38,22;0;0,94502878;Fora Ponta
3186;03/02/2018 - 04:15;108,36;37,59;0;0,94476818;Fora Ponta
3185;03/02/2018 - 04:00;100,275;36,435;0;0,93987959;Fora Ponta
3184;03/02/2018 - 03:45;90,615;32,33999999;0;0,94181596;Fora Ponta
3183;03/02/2018 - 03:30;90,825;32,235;0;0,94240559;Fora Ponta
3182;03/02/2018 - 03:15;94,815;34,01999999;0;0,94124565;Fora Ponta
3181;03/02/2018 - 03:00;95,655;34,125;0;0,9418588;Fora Ponta
3180;03/02/2018 - 02:45;96,81;34,33499999;0;0,94247969;Fora Ponta
3179;03/02/2018 - 02:30;101,22;34,335;0;0,94700004;Fora Ponta
3178;03/02/2018 - 02:15;107,1;35,48999999;0;0,94924019;Fora Ponta
3177;03/02/2018 - 02:00;98,91;34,01999999;0;0,94562872;Fora Ponta
3176;03/02/2018 - 01:45;99,54;35,07;0;0,94317386;Fora Ponta
3175;03/02/2018 - 01:30;100,695;34,23;0;0,94679079;Fora Ponta
3174;03/02/2018 - 01:15;104,58;34,65;0;0,94925358;Fora Ponta
3173;03/02/2018 - 01:00;102,795;34,23;0;0,94878016;Fora Ponta
3172;03/02/2018 - 00:45;103,74;34,01999999;0;0,95021086;Fora Ponta
3171;03/02/2018 - 00:30;99,645;33,285;0;0,94848321;Fora Ponta
3170;03/02/2018 - 00:15;101,955;33,495;0;0,95004418;Fora Ponta
3169;03/02/2018 - 00:00;105;35,385;0;0,94763574;Fora Ponta
3168;02/02/2018 - 23:45;107,835;35,48999999;0;0,94987881;Fora Ponta
3167;02/02/2018 - 23:30;105,42;37,275;0;0,94279948;Fora Ponta
3166;02/02/2018 - 23:15;106,05;35,385;0;0,94858933;Fora Ponta
3165;02/02/2018 - 23:00;114,975;37,59;0;0,95049039;Fora Ponta
3164;02/02/2018 - 22:45;115,71;36,33;0;0,95407858;Fora Ponta
3163;02/02/2018 - 22:30;108,36;34,65;0;0,95248842;Fora Ponta
3162;02/02/2018 - 22:15;112,35;37,17;0;0,94939073;Fora Ponta
3161;02/02/2018 - 22:00;112,35;38,32499999;0;0,94644877;Fora Ponta
3160;02/02/2018 - 21:45;112,665;37,69499999;0;0,94832918;Fora Ponta
3159;02/02/2018 - 21:30;117,075;38,745;0;0,94936225;Fora Ponta
3158;02/02/2018 - 21:15;117,915;40,425;0;0,94595332;Fora Ponta
3157;02/02/2018 - 21:00;117,18;40,11;0;0,94610931;Fora Ponta
3156;02/02/2018 - 20:45;118,65;40,11;0;0,9473334;Fora Ponta
3155;02/02/2018 - 20:30;120,015;39,795;0;0,94918037;Fora Ponta
3154;02/02/2018 - 20:15;122,22;40,845;0;0,94843857;Fora Ponta
3153;02/02/2018 - 20:00;124,845;41,89499999;0;0,94804349;Ponta
3152;02/02/2018 - 19:45;124,845;41,37;0;0,94924066;Ponta
3151;02/02/2018 - 19:30;124,95;42,63;0;0,94643287;Ponta
3150;02/02/2018 - 19:15;130,095;42,83999999;0;0,94982693;Ponta
3149;02/02/2018 - 19:00;129,465;43,47;0;0,94798906;Ponta
3148;02/02/2018 - 18:45;126,84;45,25499999;0;0,9418477;Ponta
