Relatório de Memória de Massa;;;;;;
Descrição: UNIVERSIDADE FEDERAL TRIANG MINEIRO UFTM;;;;;;
Ponto de Medição: 3011467333;;Data de Emissão: 28/01/2019 - 08:28;;;;
Medidor: 22101013;;Data da Leitura: 28/01/2019 - 07:30;;;;
Data Inicial: 01/11/2018 - 00:00;;Data Final: 25/01/2019 - 23:00;;;;
Id;Data do registro;kWh;kVARhInd;kVARhCap;Fator de Potência: ;Posto horário: 
21818;16/08/2018 - 06:15;89,03999999;25,305;0;0,96190824;Fora Ponta
21817;16/08/2018 - 06:00;90,405;25,41;0;0,96269646;Fora Ponta
21816;16/08/2018 - 05:45;89,46;26,46;0;0,95893425;Fora Ponta
21815;16/08/2018 - 05:30;74,75999999;23,625;0;0,95352192;Fora Ponta
21814;16/08/2018 - 05:15;74,23499999;23,31;0;0,95407088;Fora Ponta
21813;16/08/2018 - 05:00;71,295;22,89;0;0,95213063;Fora Ponta
21812;16/08/2018 - 04:45;73,395;23,72999999;0;0,95150312;Fora Ponta
21811;16/08/2018 - 04:30;69,72;23,52;0;0,9475355;Fora Ponta
21810;16/08/2018 - 04:15;71,505;24,15;0;0,94742375;Fora Ponta
21809;16/08/2018 - 04:00;71,715;24,88499999;0;0,94473912;Fora Ponta
21808;16/08/2018 - 03:45;70,875;24,04499999;0;0,94698632;Fora Ponta
21807;16/08/2018 - 03:30;70,14;24,57;0;0,94377021;Fora Ponta
21806;16/08/2018 - 03:15;72,24;24,255;0;0,94799209;Fora Ponta
21805;16/08/2018 - 03:00;71,295;25,2;0;0,94283642;Fora Ponta
21804;16/08/2018 - 02:45;73,185;25,935;0;0,94256514;Fora Ponta
21803;16/08/2018 - 02:30;70,875;25,095;0;0,94265468;Fora Ponta
21802;16/08/2018 - 02:15;74,865;25,62;0;0,94613189;Fora Ponta
21801;16/08/2018 - 02:00;72,87;26,355;0;0,94038544;Fora Ponta
21800;16/08/2018 - 01:45;77,175;27,40499999;0;0,94234951;Fora Ponta
21799;16/08/2018 - 01:30;74,13;26,25;0;0,94264473;Fora Ponta
21798;16/08/2018 - 01:15;78,96;27,93;0;0,94275865;Fora Ponta
21797;16/08/2018 - 01:00;77,38499999;28,03499999;0;0,94020246;Fora Ponta
21796;16/08/2018 - 00:45;78,96;27,93;0;0,94275865;Fora Ponta
21795;16/08/2018 - 00:30;80,32499999;28,03499999;0;0,94414661;Fora Ponta
21794;16/08/2018 - 00:15;81,795;28,24499999;0;0,94523105;Fora Ponta
21793;16/08/2018 - 00:00;84,63;29,18999999;0;0,94534805;Fora Ponta
21792;15/08/2018 - 23:45;86,1;30,13499999;0;0,94385835;Fora Ponta
21791;15/08/2018 - 23:30;86,94;30,97499999;0;0,94199902;Fora Ponta
21790;15/08/2018 - 23:15;91,56;31,29;0;0,94626888;Fora Ponta
21789;15/08/2018 - 23:00;90,3;30,03;0;0,94890374;Fora Ponta
21788;15/08/2018 - 22:45;94,71;30,24;0;0,95262015;Fora Ponta
21787;15/08/2018 - 22:30;95,445;31,91999999;0;0,94836984;Fora Ponta
21786;15/08/2018 - 22:15;100,485;31,08;0;0,95534629;Fora Ponta
21785;15/08/2018 - 22:00;97,755;30,86999999;0;0,95358266;Fora Ponta
21784;15/08/2018 - 21:45;96,49499999;29,71499999;0;0,95571152;Fora Ponta
21783;15/08/2018 - 21:30;97,965;31,71;0;0,95140058;Fora Ponta
21782;15/08/2018 - 21:15;98,595;30,97499999;0;0,95402692;Fora Ponta
21781;15/08/2018 - 21:00;97,545;30,86999999;0;0,95339636;Fora Ponta
21780;15/08/2018 - 20:45;103,32;31,81499999;0;0,95571598;Fora Ponta
21779;15/08/2018 - 20:30;97,64999999;30,03;0;0,95582344;Fora Ponta
21778;15/08/2018 - 20:15;105,735;29,82;0;0,96245607;Fora Ponta
21777;15/08/2018 - 20:00;105,84;30,03;0;0,96202653;Ponta
21776;15/08/2018 - 19:45;108,045;32,55;0;0,9574927;Ponta
21775;15/08/2018 - 19:30;107,52;33,075;0;0,95579918;Ponta
21774;15/08/2018 - 19:15;106,785;33,285;0;0,95469687;Ponta
21773;15/08/2018 - 19:00;106,575;32,76;0;0,95586041;Ponta
21772;15/08/2018 - 18:45;107,835;32,33999999;0;0,95785195;Ponta
21771;15/08/2018 - 18:30;107,835;32,34;0;0,95785195;Ponta
21770;15/08/2018 - 18:15;104,79;32,025;0;0,95633669;Ponta
21769;15/08/2018 - 18:00;106,47;31,60499999;0;0,95865492;Ponta
21768;15/08/2018 - 17:45;105,735;32,34;0;0,95627044;Ponta
21767;15/08/2018 - 17:30;106,47;32,55;0;0,95630763;Ponta
21766;15/08/2018 - 17:15;107,73;33,285;0;0,95543607;Ponta
21765;15/08/2018 - 17:00;107,1;32,44499999;0;0,95704807;Fora Ponta
21764;15/08/2018 - 16:45;108,465;32,13;0;0,95881683;Fora Ponta
21763;15/08/2018 - 16:30;108,99;31,29;0;0,96117374;Fora Ponta
21762;15/08/2018 - 16:15;111,405;32,13;0;0,9608375;Fora Ponta
21761;15/08/2018 - 16:00;110,04;31,60499999;0;0,96114233;Fora Ponta
21760;15/08/2018 - 15:45;109,41;30,975;0;0,96218321;Fora Ponta
21759;15/08/2018 - 15:30;110,145;30,86999999;0;0,96289725;Fora Ponta
21758;15/08/2018 - 15:15;108,255;31,70999999;0;0,95967617;Fora Ponta
21757;15/08/2018 - 15:00;111,51;32,025;0;0,96114737;Fora Ponta
21756;15/08/2018 - 14:45;117,075;33,18;0;0,96210786;Fora Ponta
21755;15/08/2018 - 14:30;116,865;31,92;0;0,96466374;Fora Ponta
21754;15/08/2018 - 14:15;112,77;32,33999999;0;0,96125328;Fora Ponta
21753;15/08/2018 - 14:00;108,36;30,86999999;0;0,96173466;Fora Ponta
21752;15/08/2018 - 13:45;106,365;30,03;0;0,96237963;Fora Ponta
21751;15/08/2018 - 13:30;105,42;29,82;0;0,96224394;Fora Ponta
21750;15/08/2018 - 13:15;105,735;29,505;0;0,96320206;Fora Ponta
21749;15/08/2018 - 13:00;106,89;30,86999999;0;0,96073654;Fora Ponta
21748;15/08/2018 - 12:45;109,41;32,025;0;0,95973135;Fora Ponta
21747;15/08/2018 - 12:30;104,055;30,345;0;0,96001084;Fora Ponta
21746;15/08/2018 - 12:15;103,95;30,65999999;0;0,95914923;Fora Ponta
21745;15/08/2018 - 12:00;106,575;31,185;0;0,95975605;Fora Ponta
21744;15/08/2018 - 11:45;103,95;30,66;0;0,95914923;Fora Ponta
21743;15/08/2018 - 11:30;105,105;31,29;0;0,95843026;Fora Ponta
21742;15/08/2018 - 11:15;105,105;31,29;0;0,95843026;Fora Ponta
21741;15/08/2018 - 11:00;102,27;31,08;0;0,95679276;Fora Ponta
21740;15/08/2018 - 10:45;99,225;28,97999999;0;0,95989754;Fora Ponta
21739;15/08/2018 - 10:30;106,365;29,295;0;0,9641019;Fora Ponta
21738;15/08/2018 - 10:15;108,045;30,975;0;0,96127679;Fora Ponta
21737;15/08/2018 - 10:00;101,955;28,97999999;0;0,96189687;Fora Ponta
21736;15/08/2018 - 09:45;108,15;30,345;0;0,96281825;Fora Ponta
21735;15/08/2018 - 09:30;103,425;30,02999999;0;0,9603378;Fora Ponta
21734;15/08/2018 - 09:15;103,425;29,61;0;0,96137648;Fora Ponta
21733;15/08/2018 - 09:00;99,01499999;28,34999999;0;0,96136991;Fora Ponta
21732;15/08/2018 - 08:45;108,15;30,03;0;0,9635447;Fora Ponta
21731;15/08/2018 - 08:30;99,54;29,08499999;0;0,9598638;Fora Ponta
21730;15/08/2018 - 08:15;96,81;29,71499999;0;0,95598055;Fora Ponta
21729;15/08/2018 - 08:00;93,765;29,61;0;0,95358266;Fora Ponta
21728;15/08/2018 - 07:45;89,66999999;27,72;0;0,95539116;Fora Ponta
21727;15/08/2018 - 07:30;81,585;23,52;0;0,96086791;Fora Ponta
21726;15/08/2018 - 07:15;84,945;25,19999999;0;0,95870241;Fora Ponta
21725;15/08/2018 - 07:00;83,16;26,14499999;0;0,95396418;Fora Ponta
21724;15/08/2018 - 06:45;91,035;26,66999999;0;0,95966459;Fora Ponta
21723;15/08/2018 - 06:30;78,96;25,725;0;0,95081082;Fora Ponta
21722;15/08/2018 - 06:15;76,965;24,99;0;0,95111985;Fora Ponta
21721;15/08/2018 - 06:00;75,91499999;24,88499999;0;0,95024867;Fora Ponta
21720;15/08/2018 - 05:45;73,5;23,72999999;0;0,9516317;Fora Ponta
21719;15/08/2018 - 05:30;72,975;25,61999999;0;0,94354043;Fora Ponta
21718;15/08/2018 - 05:15;74,55;26,14499999;0;0,94365096;Fora Ponta
21717;15/08/2018 - 05:00;70,245;24,36;0;0,94480122;Fora Ponta
21716;15/08/2018 - 04:45;69,615;25,305;0;0,9398348;Fora Ponta
21715;15/08/2018 - 04:30;67,935;25,72499999;0;0,93519571;Fora Ponta
21714;15/08/2018 - 04:15;69,29999999;24,57;0;0,94251482;Fora Ponta
21713;15/08/2018 - 04:00;65,94;23,205;0;0,94329497;Fora Ponta
21712;15/08/2018 - 03:45;65,415;23,415;0;0,94150233;Fora Ponta
21711;15/08/2018 - 03:30;64,67999999;23,31;0;0,94077054;Fora Ponta
21710;15/08/2018 - 03:15;67,725;24,36;0;0,94098036;Fora Ponta
21709;15/08/2018 - 03:00;67,83;24,46499999;0;0,94068304;Fora Ponta
21708;15/08/2018 - 02:45;70,24499999;25,40999999;0;0,94036665;Fora Ponta
21707;15/08/2018 - 02:30;68,77499999;24,36;0;0,94261778;Fora Ponta
21706;15/08/2018 - 02:15;71,925;25,305;0;0,94332037;Fora Ponta
21705;15/08/2018 - 02:00;71,505;24,46499999;0;0,94615278;Fora Ponta
21704;15/08/2018 - 01:45;72,03;24,99;0;0,94475661;Fora Ponta
21703;15/08/2018 - 01:30;72,66;25,41;0;0,94394339;Fora Ponta
21702;15/08/2018 - 01:15;73,395;25,305;0;0,94538735;Fora Ponta
21701;15/08/2018 - 01:00;75,49499999;24,99;0;0,94934141;Fora Ponta
21700;15/08/2018 - 00:45;77,07;26,25;0;0,94659966;Fora Ponta
21699;15/08/2018 - 00:30;76,86;26,88;0;0,94393874;Fora Ponta
21698;15/08/2018 - 00:15;80,42999999;27,09;0;0,94768889;Fora Ponta
21697;15/08/2018 - 00:00;82,10999999;26,985;0;0,95001116;Fora Ponta
21696;14/08/2018 - 23:45;85,68;28,03499999;0;0,9504159;Fora Ponta
21695;14/08/2018 - 23:30;83,265;27,195;0;0,95058379;Fora Ponta
21694;14/08/2018 - 23:15;84,84;26,46;0;0,95464801;Fora Ponta
21693;14/08/2018 - 23:00;83,895;25,83;0;0,95572726;Fora Ponta
21692;14/08/2018 - 22:45;90,3;27,405;0;0,95690266;Fora Ponta
21691;14/08/2018 - 22:30;93,55499999;28,35;0;0,9570244;Fora Ponta
21690;14/08/2018 - 22:15;94,71;28,77;0;0,9568279;Fora Ponta
21689;14/08/2018 - 22:00;87,04499999;27,50999999;0;0,9535131;Fora Ponta
21688;14/08/2018 - 21:45;90,405;26,67;0;0,95913458;Fora Ponta
21687;14/08/2018 - 21:30;88,41;25,83;0;0,95987222;Fora Ponta
21686;14/08/2018 - 21:15;94,18499999;27,615;0;0,95960364;Fora Ponta
21685;14/08/2018 - 21:00;96,49499999;28,24499999;0;0,95973053;Fora Ponta
21684;14/08/2018 - 20:45;100,485;28,245;0;0,96269189;Fora Ponta
21683;14/08/2018 - 20:30;101,43;28,35;0;0,96308817;Fora Ponta
21682;14/08/2018 - 20:15;106,155;28,455;0;0,96590113;Fora Ponta
21681;14/08/2018 - 20:00;104,37;27,61499999;0;0,96673352;Ponta
21680;14/08/2018 - 19:45;103,95;29,29499999;0;0,96250827;Ponta
21679;14/08/2018 - 19:30;106,26;29,29499999;0;0,96403471;Ponta
21678;14/08/2018 - 19:15;109,095;30,86999999;0;0,96221978;Ponta
21677;14/08/2018 - 19:00;108,78;29,61;0;0,96489266;Ponta
21676;14/08/2018 - 18:45;113,505;30,555;0;0,96562438;Ponta
21675;14/08/2018 - 18:30;117,285;31,08;0;0,96663593;Ponta
21674;14/08/2018 - 18:15;121,38;33,81;0;0,96332664;Ponta
21673;14/08/2018 - 18:00;127,89;37,065;0;0,96047553;Ponta
21672;14/08/2018 - 17:45;130,41;37,905;0;0,96025936;Ponta
21671;14/08/2018 - 17:30;135,03;37,8;0;0,96297957;Ponta
21670;14/08/2018 - 17:15;139,545;39,16499999;0;0,96279831;Ponta
21669;14/08/2018 - 17:00;145,635;39,48;0;0,96516415;Fora Ponta
21668;14/08/2018 - 16:45;151,935;41,055;0;0,96537701;Fora Ponta
21667;14/08/2018 - 16:30;150,465;40,11;0;0,96625731;Fora Ponta
21666;14/08/2018 - 16:15;160,02;41,265;0;0,96832193;Fora Ponta
21665;14/08/2018 - 16:00;166,11;41,89499999;0;0,96963564;Fora Ponta
21664;14/08/2018 - 15:45;162,645;41,89499999;0;0,96838945;Fora Ponta
21663;14/08/2018 - 15:30;165,06;43,15499999;0;0,96747987;Fora Ponta
21662;14/08/2018 - 15:15;175,35;46,83;0;0,96613885;Fora Ponta
21661;14/08/2018 - 15:00;172,305;45,46499999;0;0,96690641;Fora Ponta
21660;14/08/2018 - 14:45;173,88;45,15;0;0,96790217;Fora Ponta
21659;14/08/2018 - 14:30;169,155;44,09999999;0;0,96765553;Fora Ponta
21658;14/08/2018 - 14:15;172,935;43,57499999;0;0,96969059;Fora Ponta
21657;14/08/2018 - 14:00;164,43;41,265;0;0,9699235;Fora Ponta
21656;14/08/2018 - 13:45;166,95;40,635;0;0,97163345;Fora Ponta
21655;14/08/2018 - 13:30;165,795;40,95;0;0,97082577;Fora Ponta
21654;14/08/2018 - 13:15;162,54;42,525;0;0,96743783;Fora Ponta
21653;14/08/2018 - 13:00;156,765;42,525;0;0,96512095;Fora Ponta
21652;14/08/2018 - 12:45;151,935;42,62999999;0;0,96281875;Fora Ponta
21651;14/08/2018 - 12:30;149,415;41,37;0;0,96374074;Fora Ponta
21650;14/08/2018 - 12:15;152,25;41,475;0;0,96484055;Fora Ponta
21649;14/08/2018 - 12:00;154,665;42,42;0;0,96438511;Fora Ponta
21648;14/08/2018 - 11:45;148,26;40,425;0;0,96477958;Fora Ponta
21647;14/08/2018 - 11:30;151,83;40,845;0;0,96566732;Fora Ponta
21646;14/08/2018 - 11:15;152,145;40,32;0;0,96663238;Fora Ponta
21645;14/08/2018 - 11:00;152,67;41,37;0;0,96519146;Fora Ponta
21644;14/08/2018 - 10:45;150,15;40,11;0;0,96612271;Fora Ponta
21643;14/08/2018 - 10:30;155,4;40,425;0;0,96779064;Fora Ponta
21642;14/08/2018 - 10:15;159,285;41,79;0;0,96726423;Fora Ponta
21641;14/08/2018 - 10:00;155,82;40,53;0;0,96779709;Fora Ponta
21640;14/08/2018 - 09:45;146,685;39,26999999;0;0,96598198;Fora Ponta
21639;14/08/2018 - 09:30;145,53;39,795;0;0,96458693;Fora Ponta
21638;14/08/2018 - 09:15;150,57;40,73999999;0;0,96529003;Fora Ponta
21637;14/08/2018 - 09:00;144,795;38,32499999;0;0,96671032;Fora Ponta
21636;14/08/2018 - 08:45;141,96;35,91;0;0,96946386;Fora Ponta
21635;14/08/2018 - 08:30;137,025;35,595;0;0,96787667;Fora Ponta
21634;14/08/2018 - 08:15;136,5;35,28;0;0,96818425;Fora Ponta
21633;14/08/2018 - 08:00;131,145;33,285;0;0,96926896;Fora Ponta
21632;14/08/2018 - 07:45;135,87;35,48999999;0;0,96753782;Fora Ponta
21631;14/08/2018 - 07:30;126,42;31,71;0;0,96995264;Fora Ponta
21630;14/08/2018 - 07:15;120,75;31,60499999;0;0,96741148;Fora Ponta
21629;14/08/2018 - 07:00;109,515;31,81499999;0;0,96029849;Fora Ponta
21628;14/08/2018 - 06:45;94,5;27,825;0;0,95928059;Fora Ponta
21627;14/08/2018 - 06:30;86,31;25,93499999;0;0,95769792;Fora Ponta
21626;14/08/2018 - 06:15;81,585;23,835;0;0,95987538;Fora Ponta
21625;14/08/2018 - 06:00;77,49;23,415;0;0,95725319;Fora Ponta
21624;14/08/2018 - 05:45;76,23;23,52;0;0,95555105;Fora Ponta
21623;14/08/2018 - 05:30;72,345;22,99499999;0;0,95301656;Fora Ponta
21622;14/08/2018 - 05:15;74,55;22,785;0;0,95633065;Fora Ponta
21621;14/08/2018 - 05:00;76,86;23,72999999;0;0,95549633;Fora Ponta
21620;14/08/2018 - 04:45;70,035;23,09999999;0;0,94967524;Fora Ponta
21619;14/08/2018 - 04:30;68,775;23,09999999;0;0,94795718;Fora Ponta
21618;14/08/2018 - 04:15;70,14;23,415;0;0,9485412;Fora Ponta
21617;14/08/2018 - 04:00;67,83;23,52;0;0,94481205;Fora Ponta
21616;14/08/2018 - 03:45;68,985;23,72999999;0;0,94561744;Fora Ponta
21615;14/08/2018 - 03:30;69,82499999;24,88499999;0;0,94196603;Fora Ponta
21614;14/08/2018 - 03:15;69,82499999;24,99;0;0,94151747;Fora Ponta
21613;14/08/2018 - 03:00;69,72;25,40999999;0;0,93954529;Fora Ponta
21612;14/08/2018 - 02:45;70,97999999;24,36;0;0,94584778;Fora Ponta
21611;14/08/2018 - 02:30;71,085;25,83;0;0,93987446;Fora Ponta
21610;14/08/2018 - 02:15;73,395;26,56499999;0;0,94030296;Fora Ponta
21609;14/08/2018 - 02:00;72,44999999;24,15;0;0,94868329;Fora Ponta
21608;14/08/2018 - 01:45;74,865;26,04;0;0,94449679;Fora Ponta
21607;14/08/2018 - 01:30;75,705;25,935;0;0,94602642;Fora Ponta
21606;14/08/2018 - 01:15;75,705;25,19999999;0;0,94881481;Fora Ponta
21605;14/08/2018 - 01:00;80,85;27,195;0;0,94781812;Fora Ponta
21604;14/08/2018 - 00:45;82,425;27,50999999;0;0,94856239;Fora Ponta
21603;14/08/2018 - 00:30;76,23;26,66999999;0;0,94389888;Fora Ponta
21602;14/08/2018 - 00:15;78,96;26,45999999;0;0,94817774;Fora Ponta
21601;14/08/2018 - 00:00;79,17;26,88;0;0,94691044;Fora Ponta
21600;13/08/2018 - 23:45;80,85;25,515;0;0,9536388;Fora Ponta
21599;13/08/2018 - 23:30;81,16499999;27,08999999;0;0,94856051;Fora Ponta
21598;13/08/2018 - 23:15;86,72999999;27,82499999;0;0,95219633;Fora Ponta
21597;13/08/2018 - 23:00;86,52;27,93;0;0,95164328;Fora Ponta
21596;13/08/2018 - 22:45;84,84;26,56499999;0;0,9543117;Fora Ponta
21595;13/08/2018 - 22:30;82,95;26,775;0;0,95165183;Fora Ponta
21594;13/08/2018 - 22:15;86,1;27,195;0;0,95356508;Fora Ponta
21593;13/08/2018 - 22:00;86,625;27,405;0;0,95342534;Fora Ponta
21592;13/08/2018 - 21:45;94,5;27,29999999;0;0,96071418;Fora Ponta
21591;13/08/2018 - 21:30;91,455;27,50999999;0;0,9576142;Fora Ponta
21590;13/08/2018 - 21:15;89,985;27,72;0;0,95568251;Fora Ponta
21589;13/08/2018 - 21:00;92,085;27,50999999;0;0,95815641;Fora Ponta
21588;13/08/2018 - 20:45;91,66499999;27,71999999;0;0,95719023;Fora Ponta
21587;13/08/2018 - 20:30;94,5;28,035;0;0,95870134;Fora Ponta
21586;13/08/2018 - 20:15;101,115;28,97999999;0;0,9612976;Fora Ponta
21585;13/08/2018 - 20:00;102,69;30,13499999;0;0,95953717;Ponta
21584;13/08/2018 - 19:45;97,02;28,24499999;0;0,96013953;Ponta
21583;13/08/2018 - 19:30;98,805;29,61;0;0,95791029;Ponta
21582;13/08/2018 - 19:15;98,07;28,35;0;0,96066541;Ponta
21581;13/08/2018 - 19:00;102,9;30,135;0;0,95969232;Ponta
21580;13/08/2018 - 18:45;105,105;28,455;0;0,96525171;Ponta
21579;13/08/2018 - 18:30;114,975;30,86999999;0;0,96579436;Ponta
21578;13/08/2018 - 18:15;123,795;32,55;0;0,96712764;Ponta
21577;13/08/2018 - 18:00;118,545;33,18;0;0,96299059;Ponta
21576;13/08/2018 - 17:45;124,005;34,75499999;0;0,96289624;Ponta
21575;13/08/2018 - 17:30;129,465;36,64499999;0;0,96219832;Ponta
21574;13/08/2018 - 17:15;137,55;40,32;0;0,95962172;Ponta
21573;13/08/2018 - 17:00;139,545;40,11;0;0,9610861;Fora Ponta
21572;13/08/2018 - 16:45;144,27;41,055;0;0,96181398;Fora Ponta
21571;13/08/2018 - 16:30;148,155;41,475;0;0,96297819;Fora Ponta
21570;13/08/2018 - 16:15;159,18;42,945;0;0,96548034;Fora Ponta
21569;13/08/2018 - 16:00;156,87;42,83999999;0;0,96467436;Fora Ponta
21568;13/08/2018 - 15:45;153,825;42,21;0;0,9643525;Fora Ponta
21567;13/08/2018 - 15:30;157,5;42,315;0;0,96575238;Fora Ponta
21566;13/08/2018 - 15:15;157,815;42,83999999;0;0,96507431;Fora Ponta
21565;13/08/2018 - 15:00;160,86;43,995;0;0,96457468;Fora Ponta
21564;13/08/2018 - 14:45;161,385;44,1;0;0,96463335;Fora Ponta
21563;13/08/2018 - 14:30;161,7;43,26;0;0,96602639;Fora Ponta
21562;13/08/2018 - 14:15;163,8;41,79;0;0,96896204;Fora Ponta
21561;13/08/2018 - 14:00;158,025;39,585;0;0,97002865;Fora Ponta
21560;13/08/2018 - 13:45;151,2;38,955;0;0,96837697;Fora Ponta
21559;13/08/2018 - 13:30;148,47;37,275;0;0,96989992;Fora Ponta
21558;13/08/2018 - 13:15;141,855;36,22499999;0;0,96890673;Fora Ponta
21557;13/08/2018 - 13:00;136,815;34,86;0;0,96903896;Fora Ponta
21556;13/08/2018 - 12:45;132,51;34,75499999;0;0,9672827;Fora Ponta
21555;13/08/2018 - 12:30;130,725;34,86;0;0,96623493;Fora Ponta
21554;13/08/2018 - 12:15;130,305;34,86;0;0,9660279;Fora Ponta
21553;13/08/2018 - 12:00;133,665;36,33;0;0,96499087;Fora Ponta
21552;13/08/2018 - 11:45;132,405;36,33;0;0,96435676;Fora Ponta
21551;13/08/2018 - 11:30;134,925;36,96;0;0,96446876;Fora Ponta
21550;13/08/2018 - 11:15;141,96;37,8;0;0,96632977;Fora Ponta
21549;13/08/2018 - 11:00;145,32;37,905;0;0,96762469;Fora Ponta
21548;13/08/2018 - 10:45;137,34;35,07;0;0,96891015;Fora Ponta
21547;13/08/2018 - 10:30;133,035;35,28;0;0,96658856;Fora Ponta
21546;13/08/2018 - 10:15;129,885;34,23;0;0,96698334;Fora Ponta
21545;13/08/2018 - 10:00;130,515;32,97;0;0,96954309;Fora Ponta
21544;13/08/2018 - 09:45;132,195;33,495;0;0,96936766;Fora Ponta
21543;13/08/2018 - 09:30;136,5;34,23;0;0,96996668;Fora Ponta
21542;13/08/2018 - 09:15;136,815;33,39;0;0,97148683;Fora Ponta
21541;13/08/2018 - 09:00;136,29;32,86499999;0;0,97213519;Fora Ponta
21540;13/08/2018 - 08:45;129,465;31,815;0;0,9711076;Fora Ponta
21539;13/08/2018 - 08:30;129,045;32,865;0;0,96906632;Fora Ponta
21538;13/08/2018 - 08:15;125,16;32,655;0;0,96760865;Fora Ponta
21537;13/08/2018 - 08:00;117,495;32,34;0;0,96414478;Fora Ponta
21536;13/08/2018 - 07:45;114,45;29,50499999;0;0,96833969;Fora Ponta
21535;13/08/2018 - 07:30;109,305;28,455;0;0,96774548;Fora Ponta
21534;13/08/2018 - 07:15;110,04;28,665;0;0,96770546;Fora Ponta
21533;13/08/2018 - 07:00;105,945;28,665;0;0,96529171;Fora Ponta
21532;13/08/2018 - 06:45;90,82499999;26,25;0;0,96068127;Fora Ponta
21531;13/08/2018 - 06:30;80,42999999;24,36;0;0,95706642;Fora Ponta
21530;13/08/2018 - 06:15;77,49;22,365;0;0,96078357;Fora Ponta
21529;13/08/2018 - 06:00;73,395;22,89;0;0,95464993;Fora Ponta
21528;13/08/2018 - 05:45;71,29499999;22,575;0;0,95334896;Fora Ponta
21527;13/08/2018 - 05:30;66,36;21;0;0,95340009;Fora Ponta
21526;13/08/2018 - 05:15;67,305;21,525;0;0,95247589;Fora Ponta
21525;13/08/2018 - 05:00;67,305;22,26;0;0,94942127;Fora Ponta
21524;13/08/2018 - 04:45;64,26;21,21;0;0,94961017;Fora Ponta
21523;13/08/2018 - 04:30;62,79;22,365;0;0,94202669;Fora Ponta
21522;13/08/2018 - 04:15;62,68499999;21,945;0;0,9438337;Fora Ponta
21521;13/08/2018 - 04:00;60,06;21,315;0;0,94241099;Fora Ponta
21520;13/08/2018 - 03:45;60,9;21,735;0;0,94181536;Fora Ponta
21519;13/08/2018 - 03:30;59,325;20,685;0;0,94424851;Fora Ponta
21518;13/08/2018 - 03:15;63,42;23,31;0;0,93860815;Fora Ponta
21517;13/08/2018 - 03:00;62,265;22,78499999;0;0,93909792;Fora Ponta
21516;13/08/2018 - 02:45;65,1;22,78499999;0;0,94385835;Fora Ponta
21515;13/08/2018 - 02:30;63,21;22,575;0;0,94174191;Fora Ponta
21514;13/08/2018 - 02:15;65,625;23,205;0;0,94279523;Fora Ponta
21513;13/08/2018 - 02:00;66,15;23,72999999;0;0,94126774;Fora Ponta
21512;13/08/2018 - 01:45;66,99;22,68;0;0,94718822;Fora Ponta
21511;13/08/2018 - 01:30;68,35499999;22,25999999;0;0,95085143;Fora Ponta
21510;13/08/2018 - 01:15;69,50999999;22,89;0;0,94982487;Fora Ponta
21509;13/08/2018 - 01:00;67,095;21,735;0;0,95132903;Fora Ponta
21508;13/08/2018 - 00:45;68,46;21,21;0;0,95520703;Fora Ponta
21507;13/08/2018 - 00:30;70,035;22,995;0;0,9500981;Fora Ponta
21506;13/08/2018 - 00:15;71,19;22,99499999;0;0,95158949;Fora Ponta
21505;13/08/2018 - 00:00;72,975;23,93999999;0;0,95017644;Fora Ponta
21504;12/08/2018 - 23:45;72,345;22,89;0;0,95341521;Fora Ponta
21503;12/08/2018 - 23:30;73,92;23,625;0;0,95253405;Fora Ponta
21502;12/08/2018 - 23:15;76,335;24,255;0;0,95304622;Fora Ponta
21501;12/08/2018 - 23:00;76,965;23,625;0;0,95597618;Fora Ponta
21500;12/08/2018 - 22:45;79,16999999;22,785;0;0,96099311;Fora Ponta
21499;12/08/2018 - 22:30;75,91499999;22,155;0;0,95995537;Fora Ponta
21498;12/08/2018 - 22:15;79,48499999;22,575;0;0,96195433;Fora Ponta
21497;12/08/2018 - 22:00;78,435;23,51999999;0;0,95786157;Fora Ponta
21496;12/08/2018 - 21:45;78,96;22,99499999;0;0,96011431;Fora Ponta
21495;12/08/2018 - 21:30;79,485;22,99499999;0;0,96060884;Fora Ponta
21494;12/08/2018 - 21:15;77,80499999;21,945;0;0,96244967;Fora Ponta
21493;12/08/2018 - 21:00;81,27;23,205;0;0,96157081;Fora Ponta
21492;12/08/2018 - 20:45;86,205;23,73;0;0,9641378;Fora Ponta
21491;12/08/2018 - 20:30;88,61999999;24,88499999;0;0,96276234;Fora Ponta
21490;12/08/2018 - 20:15;87,78;26,25;0;0,95807825;Fora Ponta
21489;12/08/2018 - 20:00;85,05;25,83;0;0,95684538;Fora Ponta
21488;12/08/2018 - 19:45;83,58;25,41;0;0,95676117;Fora Ponta
21487;12/08/2018 - 19:30;86,41499999;25,51499999;0;0,95906807;Fora Ponta
21486;12/08/2018 - 19:15;87,255;26,355;0;0,9572856;Fora Ponta
21485;12/08/2018 - 19:00;89,67;27,195;0;0,9569584;Fora Ponta
21484;12/08/2018 - 18:45;91,035;27,825;0;0,95632587;Fora Ponta
21483;12/08/2018 - 18:30;85,785;24,77999999;0;0,96072115;Fora Ponta
21482;12/08/2018 - 18:15;87,99;25,515;0;0,96043527;Fora Ponta
21481;12/08/2018 - 18:00;83,78999999;23,83499999;0;0,96184168;Fora Ponta
21480;12/08/2018 - 17:45;80,115;23,835;0;0,95848069;Fora Ponta
